overall,reviewText
3.0,Takes adequate photos for photo ID on my patient's medical charts. Difficult to attach to an iMac so we hand hold it. It needs a more universal bracket. Wide angle lens makes the nose appear larger. Big problem now is it does not operate when I upgraded my medical soft ware recently & will check with the software support. It's cheap enough that I could replace but will need to know if a new one will work.
4.0,No complaints as yet.....It came with an adapter as advertised. I wished that I had purchased two instead of one.
2.0,well the price was right
5.0,"Does the job, works perfectly."
1.0,One of the RAMs  was defective. My computer started giving me issues shortly after a week. I went to apple store for a checkup where they told me that your RAM was defective.
2.0,"Ok, so about a month ago I bought this product. When it came to my house I put it in my xbox. The main reason that I bought it was for the motor to open the disk tray since my other one was broken. When the motor worked I expected everything to go well. But of course it didn't. This disk drive won't read my games at all. I checked all the chords but still, it doesn't work."
4.0,"This bag fits my Surface Pro 3 perfectly. I purchased this bag before a business trip and it stood the test. I even had room to carry a USB mouse, Bluetooth stylus, a charging cable and 2 HDMI adapters. This bag does not have room for full letter-sized papers or pads of paper, but a small notebook could fit in the extra pocket. My only complaint is that the carrying straps and handles don't quite match the fabric of the bag, but it is not too terribly off (I bought the grey bag)."
4.0,"Fits well, seems to work okay, battery life hasn't changed much-still about 3 to 4 hours with my model Toshiba."
3.0,"Works good its as long as it says but ,it is however very low end on the built."
4.0,this product has worked well with my go pro 3 black edition not slow or glitchy love the products and do reccomend
2.0,"Great idea, but extremely poor execution. I have two of these pens. Both are not working properly; one is completely dead, and the other has a bad display. I would not recommend these pens unless they are brand new, and you don't mind dealing with bad hardware, poorly written software, and below average customer support. I think they can do better. Livescribe, it would be nice if you offered extended support for your products.<br /><br />Notice my pen below. It is fully charged and on...the display is black---this is the 2GB Pulse Pen. It has actually had very little use, and still looks brand new."
2.0,"I haven't done any formal benchmarks, but the device seems pretty slow. I haven't seen any real performance boost vs. my old card even on bulk file copies. I have another 8GB samsung card that may be a knockoff that performs noticeably better than this card.I'm using it anyway. I don't really have the time to return it or anything."
3.0,so so
3.0,Had it for about four months and it was great at first. I take good care of my laptop and I'm not rough with it but the corners of the bottom chipped off making the bottom plate unusable. It happened after about 3-4 months of gentle use. Top plate has held up fine and is in good condition.
5.0,So far so good. Fit right into the slot on my Samsung S5
1.0,The power button broke off easy!
5.0,"Awesome lightweight small 1TB device from SAMSUNG with Super high speed interface, but you must use a USB 3.0 cable, or the one that comes with it to get full speed.  Check any other USB cable that claims to have all the wires in it - many do not and they reduce speed by more than a factor of 10."
1.0,Bad product.  Had to return as hard disk failed.
4.0,Got it on sale for the Samsung Galaxy Note II and it works great! Also came with an adapter which i believe will let you use it on your Wii or 3DS.
3.0,"This product works as described.  It's just not super quick.  I would recommend this product, especially, if you get it on sale."
1.0,This mouse has hardware problems that make it difficult to use for gaming.
2.0,Bought several. Half quit working within 2 months.
1.0,"Feels cheap.  Very light, Would have been better if built into the laptop, or, at least, provide longer cords."
2.0,Las esquinas golpeadas
3.0,Did not fit fit my iPad 2 as it said it would
4.0,Great replacement battery for my HP Envy dv6 7323cl laptop at a fraction of the price of a new battery from HP!  Longer battery life than the original battery! Update: battery lasted for 8 months.  I am now in need of a new one.
4.0,"I was surprised by this monitor. I was really not expecting something so good. It is sturdy, the resolution is amazing and it seems to work just great."
4.0,so glad this was all I needed to bring my computer back to life! :)
3.0,"It is a good price but it does not fit perfectly, smooth. Also when I have shorts and use the laptop in my lap and I open the computer the case pinch my skin and is SUPER painful...."
2.0,"I purchased this case hoping that it would be as the previous reviewers described it. However, it does not securely fit my 15 inch MacBook Pro. It is loose on one side and that is very frustrating. The keyboard cover is not lined up properly. The letters and numbers are not even in the middle of the squares. I will be returning this case and I will not recommend this product in the future."
2.0,"After just a couple of months of having this backpack, the top handle and zipper tore.  When I tried to contact Belkin for an exchange, the experience was long and weirdly confusing and ultimately, I did not get an exchange.  Sorely disappointing because the slim design is nice and I would have liked this to last longer than it did."
1.0,"The adapter didn't work at all.  It would heat up when plugged in, so juice was running through it, but the device manager didn't recognize it on either of the two computers I used."
1.0,Junk!!! The picture showed a cable but the ones I received were just the plugs..<br />Couldn't get them to work and one of the plugs came off into my phone.. This isn't an apple product. Lies!!
4.0,Well worth the price.
3.0,"My wrist still hurts , but not as bad as the naked table."
4.0,Great but a little problem to fit
2.0,It have a problems about not recognized by SSE 3 engine its is a great mice but if you cant to use fully function its useless Gaming mouse.
2.0,The white beads inside the cushion portion started spilling out along a seam.  I had to superglue an edge to keep it from losing all its filling.
5.0,Perfect
3.0,"Simple to use.  I like that it comes with additional foam pads.  This is not the best product for use with the Kindle Fire HDX 8.9 - 4th generation because it partially blocks the rear facing camera.  The FDX is also thinner then previous Kindles so the extra foam pads helped to anchor the tablet into the Ipow adapter.  With that said, as a Kindle Fire HDX 7 and 8.9 user/owner I would purchase this product again."
2.0,"I bought this Tablet for Christmas gift to my daughther, The device worked OK initially, however it seems to have problems with the OS of the device, the Tablet emit sounds however the display is  always black, so from december 25 Th I cannot use the tablet. It would be useful to communicate with people of Toshiba in order to sove this situation"
5.0,"People often ask me about bargain-basement pricing on no-name brands of media, and you know I just have to cite my own experiences with cheap media, and it's just that, cheap media, prone to failure or worse if it's a complex format as this one is, the SDXC format. They have crammed a TON of memory modules in that little bujgger, you know? I say go with experience, go with a leader in the field, so there's pretty much SanDisk at the top of the heap, and the rest trail far, far behind in volume and precision assembly techniques...so I vote for SanDisk every time, and unless my experience is changed  by some anomaly I'll keep on recommending SanDisk above all others.It's rated at 40MB/sec write speed, which is enough to keep up with even the fastest real camera or phone camera out there in the wild, and it certainly keeps up with my Samsung Note 3's 13-mega-pixel rocket camera, one that shoots up to 8fps in burst mode taking certain shots, so if it works for that camera perfect, chances are it will work for your setup great also!Buying the SanDisk memory module costs what, $5-$7 more than the others max, right? I say buy this one here, it's a winner in all respects.Wavey Davey 1-12-2014"
1.0,"I wanted to believe that those people who wrote bad reviews on memory cards were just unlucky. Well it sucks being one of them. I cannot get this card to format not matter what device, software or technique I use. The mistake I made was that I didn't use the card right away to see if it was good -I thought, its a memory card, what could go wrong. Now I'm out of the US and returning it is not economically sensible. I don't know if it's quality control, but this card simply cannot work in any reader, device, with or without adapter (write protection off on the reader of course). The card shows up on devices, may even show data being copied then when you refresh, nothing has happened. All formatting software says it's write protected and nothing I do can remove it. Why would a new card come write protected anyway?  Very disappointing, especially since I lost data from my phone."
3.0,It's to easy to get what you don't want on the screen. I liked the old one better with the controls on the side.
5.0,"Lots of room, enough speed and everything that I need portable is going along for the ride. No loss of data for me."
2.0,It not for a MarAir
5.0,love these. I now own two.
5.0,This product is the only one I had bought like this that has worked will recommend to all family and friends
4.0,Not fast but so useful... and discrete.
1.0,"Defective product, would not power on. ARRIS support was no help, only told me to return product to Amazon. Looks like I missed out on a great price, as the current price is now $25 more than I paid."
1.0,"Major issues, bought FROM san disk but only worked briefly, now when I try to reformat it reports itself as a 30 meg removeable drive in both windows and macos--not sure if its defective or a mislabeled one--but got direct from amazon so just very disapointed. Will stick with transcend from now on I think."
5.0,Its so small you forget you already inserted it.
5.0,"Everything worked and the imperfections (scratches) were negligible. I ordered two units. One came with a dual VGA connector and the other unit came with a dual DVI connector. Try to request the one you want so you don't have to scrounge around for the right one. N.B., the DVI connector is not marketed anymore; I had to buy it on Ebay."
2.0,I was very disappointed because the number board stopped working after a couple of weeks and the space bar  doe not work the first time you hit it so I have a lot of errors that I have to go back and fix
5.0,Great for my small lipstick chargers for my iPhone to keep in my pocketbook
2.0,"It had a textured top, something that wouldn't work for me in this instance."
2.0,The battery life is the worst.  It doesn't last more then a couple hours if that.  Not impressed by it.  I regret purchasing it.
4.0,if you like the Thermaltake brand (as i do) and you want the best head set out there this is the one to get. i think 100 bucks is alittle much / over priced but i wanted it soo...<br /><br />the software is easy enough to use but there are no videos on youtube or guides online to tell you how to set it up and i kinda wish there was because im not sure if im getting the most out of it (i have no idea how to set up sound stuff)... because honestly i cant even tell its surround sound.<br /><br />it looks sexy as hell though which is the real reason i bought it.
2.0,Bought one of these to fix My Granddaughters tablet. The glass is bonded to a plastic frame that You will need to repair Your broken glass. It cannot be taken apart to put the new glass in. Cant be repaired without the plastic frame.
3.0,"Lasted me a year. Up until about a month ago it worked terrifically for me and I had no complaints. Cheap and simple. It met my simple needs for Dota, CS:GO, and other less intensive games. Now the wire is beginning to fail and if the usb or the wire near the usb gets even gently moved it has trouble reconnecting to my computer. Not great but it's okay. Still works, but I'm replacing it because it can be a pain."
1.0,"randomly erases all my data and asks me to format card on my unmodified unrooted sprint Galaxy SIII ,i dont know how scandisk is selling these,i trusted the brand and it didnt work"
2.0,"This tablet is a very good one but for one thing, it does not have Google Play as advertised."
2.0,Heatsink too small for todays northbridges this may fit a south bridge then your graphics card won't seat. Also the rpms on the fan suck barely moves air....
1.0,"The light does not work with my Kindle, which was very disappointing as that was the whole reason I bought it!"
1.0,Appeared to be too large in that I could not get the entire length to adhere to the screen of my iPhone 6 plus.  About a third of one end of the screen looked to have one large air bubble.  I checked to insure that it was properly aligned at both ends which it was.  Using a credit card to slowly force out the large air bubble only accomplished the cracking of the glass in one corner.  It was advertised as being just a little bit smaller than the iPhone screen but results don't support that.
2.0,"very cheaply put together. not made well, very flimsy no room for anything extra in here"
3.0,They need one of these for 12-13 inch laptops as to not have too much width and to have a smaller lip. The lip should also have some kind of padding. The legs on my product were not even either as if it was warped. Otherwise it's perfect.
2.0,There was absolutely no paperwork that came with the product. That was very disappointing.
4.0,"We actually have several of these cases made by different manufacturers.  This one is designed like the others and the construction is comparable but, for $11 and change, the price is better.  There is not a lot of storage provided for the game cartridges if you prefer to store them separate from one another (not just tossed all together in a zipper compartment) so we purchase these:[[ASIN:B004K6LQAS Nintendo 3DS Game Card Case 24 - Black]] to use with the bag."
1.0,This item died 3 months after purchase...not happy at all
3.0,"I love it! !!  BUT the pad fits too small on the case and the back looks like it was created for sn ipad. Other than that, I love it!"
5.0,"It's 64GB and it's in my phone.  Really, that's all you need for a review.  What more could you want?  I have all my music, several movies and I can record stuff on camera at full HD without worrying about running out of space.  No issues at all.  Did I mention it's 64GB?"
2.0,"I've had the Wrath for a few years.  While the sound and comfort is excellent, they recently broke as the cheap piece of plastic at the base of the band, secured by two small screws, pulled through.  It is a minor problem right?  There are screws for removing and replacing parts giving the appearance that the unit is readily repairable.  However - Creative sells NO parts.  Check it out for yourself.  They offer no repair parts for their products.  If it breaks and it is out of the short warranty, then buy something new.  This is their tech support suggestion.  I will forever more steer clear of any Creative product."
3.0,ok
3.0,"Dear Kindle:<br /><br />I'm disappointed this version (and probably all newer ones) is a commercial to buy things as much as anything else. Where are the lovely drawings and etchings that one finds when kindle is in sleep mode or just awakens? While this version is a little more convenient to use-- I'm sad you don't have the courage to stay with simple and sublime. All the reader needs and not more is not a place to shop, nor overly complicated &#34;convenience&#34; as though it is a computer (we have enough of those). But instead a simple motif for those who like to read--some beautiful imagery in black and white and one's chosen  library.  &#62;sigh&#60;  Won't be buying much…I can guarantee you that."
3.0,good
4.0,Bought this for my girlfriend.The card works very nice and is a great way to up your storage on your cell phone.this is currently in a Samsung Galaxy S4.
1.0,Lags and makes everything slow
4.0,My son loves it but it eats batteries. Probably have to change twice a month. But it does get heavy use. And you can turn the lights off on it to save battery.
2.0,Can't use the camera when the IPad is in the case.
4.0,"I don't know what or why Other people are having them break and malfunction. Mine works great, charges quickly, and is pretty durable. My only issue is that it fits my tablet a little snugly. So it takes more force to eject it. But otherwise no problem."
3.0,This case wears out quickly and slides off my Surface RT when opening.
5.0,"It is amazing how well this little device works. My modem is in a room which is almost like a &#34;semi-basement&#34; so,the wifi signal reaches only the most adjacent rooms. With this Netgear device, I have a very good signal in the rest of the house.<br /><br />Setting it up was not an easy task, but I got very good support from Net Gear's tech. people.<br /><br />I highly recommend it, great value for the price"
1.0,Did not hold charge for long as days passed. Speakers not loud enough. Do not buy.
1.0,I haven't even been using this product for two months before it stopped working. This is a piece of crap and a waste of money. No I did not drop it or damage it. It just stopped working. I'm extremely disappointed.
1.0,the case i got was broken in the corner
3.0,I get the occasional dropped frames when using it to record HD video in HD camera. Solid for the 1 couple of weeks. Time will tell.
4.0,"Perfect for what it is, and the price. Performs better than I expected."
1.0,This product sucks the drivers on the cd won't even install. I just keep getting an error telling me path can not be found.
3.0,"does not fit well into usb port, just a bit too short"
3.0,This product was suggested with the LaCie external hard drive i purchased. Case was slightly too small to it does not zip all the way. Quality product just be careful with product dimensions.
3.0,The extender not solve my problem on 2nd floor
1.0,Product worked for a few days then failed had to retirn it...
3.0,After about a year the outer rubber cover became soft and began tearing. Also the stand is flimsy. It broke easily. However it's hard to find a reasonably priced better case.
4.0,"It does what its suppose to do.  I use it in my Samsung laptop, I never remove it so its never a problem."
5.0,very good
2.0,Does not seem to lie flat. Always curls up on edges.
3.0,I'm not a fan of the matte after trying it. Really degrades the screen resolution.
5.0,"The moment I got this, I just plugged it into my SGS3 cellphone. I transferred some videos from my cellphone memory directly to the SanDisk Ultra, and it copied real fast. I plan to replace this soon with a higher capacity 32GB variant. Highly recommended brand."
5.0,"This was purchased as a gift and so far the individual is very pleased. I've helped them get it setup and they are enjoying it. So far, the speed works great and it is the perfect size needed."
2.0,"Don't waste your money buying a kindle fire hd 7&#34;. You'll do 100 better buying any other tablet on the market. The Kindle is limited by Amazon and purposely doesn't allow downloads of apps that aren't on Amazon market place.  This tablet has soooo many problems !! AS in :  slow connection to internet, NO connection to internet possible much of the time, slow or no connection to videos, games, etc. NO support!!! Just reading other problems from other owners.  So, do yourself a huge favor and buy ANYTHING ELSE!!!  Mine was a gift from my well-meaning son."
3.0,Worked but cabling is difficult to route.
3.0,I'm so sorry that my review doesn't meet your expectation. I'm having personal problems right now and can not try this product out. My laptop was stolen..... I don't have INTERNET set up. I don't have a home computer right now . That's in storage. I'm sure it's good. I have not bought anything that was in poor condition as of today.
3.0,"Quick review: One broke within the first week of being used, the other two work good. ;("
5.0,I didn't really need this for my phone but I figured I may as well get it. Got to love 32gb of storage. Works good for when recording 1080P video.
2.0,"Lately everything freezes up and we have to unplug it from the computer and power, wait a few minutes and then reconnected to get anything to recognized. Including our wireless keyboard and mouse.<br />Doesn't work with our Nexus 6 for syncing. I know it says it wont charge tablets and this is a big phone. But syncing to get full resolution photos off is a must!"
5.0,Love it - can't put it down - so user-friendly
4.0,Speed squeaks in at a bare minimum of a class 10. Good for tablets and smartphones wouldn't recommend it for Picture or Video Camera's
5.0,"Seemed to work well at first.  Then, I noticed the phone started mounting/unmounting the card. When I tried to update some music files on the card, I think it has failed.  My computer can no longer see it in the phone when the two are connected.Okay - an update here. Since I posted the problem on Amazon I was contacted by Sandisk. I made one phone call, they took my information, e-mailed me a pre-paid UPS label, and I sent the card in. I couldn't believe it, but I think I had a new and improved card in about three days!  Yes, the first one lasted a little over twelve months, but the replacement was tendered no questions asked. Great service that can only be five stars.By the way, the replacement is working great!  I ordered a 64gb Sandisk microSDHC Card as well!"
1.0,Slowwwwww
1.0,"I put this in my Galaxy Note II and put a bunch of music and PDFs on it.  I also used it to save videos and photos.  It worked well for about 2 months then, on Christmas Day (today), it said that there was an error reading the card and the card was now blank.  My phone no longer recognizes the card and even putting it into its adapter and sticking it in the SDHC reader of my laptop doesn't work.If this is SanDisk Quality, then I am not impressed.  I am going to have to deal with their warranty replacement but I'd rather have a refund than get another card that might fail after 2 months..."
1.0,WASTE OF MONEY THE END CAME  OFF 3 OF THEM IN 1 WEEK
5.0,Lives up the billing of very fast data transfer speeds.  I love that I can just plug my Note 2 into my PC and drop stuff onto this thing to my hearts content.  Access speeds are very good and I've had no issues using it.
4.0,Very nice little tablet for my 6 year old grandchild to play games on.
3.0,"Very nice headset, fully worth the price, right up until the point where the left side stopped working. Seems like a broken wire in the cord, as the sound comes back briefly if I jiggle it. 3 years old, so out of warranty. A shame. :( Would have been 4 (it IS pricey) or 5 (it IS a great headset) otherwise."
1.0,"I thought I was getting a really good deal when I've bought 128GB version for $30 - WRONG. The only things that's good about this drive is it's size.<br />When writing any file over ~2GB it gets extremely hot (&#62;120F) and write speed drops to below 3MB/sec (not, it's not a typo!) using either USB2 or USB3 ports. Compare that real-life sequential write speed to &#34;up to 40MB/sec&#34; claimed by SanDisk.<br />Spend some more but don't buy this piece of electronic junk. If I can return it I certaily will."
2.0,"It was good at first, but then the little metal tabs fell out of one side of the case and now the magnetic<br />clasp does not keep the case closed"
2.0,Cheap flimsy crap. It works but who knows for how long.
1.0,Was dead on arrival and would not charge
3.0,Love the case till one of the bands broke after 7 months of gently use.
1.0,Poor
5.0,Great price on this product.  Half of what Samsung was charging for the same memory card. Works just fine in my Notewith no pproblems what so ever.
2.0,Decent looking and fitting.  The case basically provides no drop protection.  Several keys stopped functioning after a few months. So this is essentially a temporary throw away product.  Although I had the same experience with the Zagg it replaced
2.0,"If you have a gopro, get a different card, it worked in mine for a while then stopped, turns out the gopro fried it, no fault of gopro but through sandisks error, sandisk will replace it but it can get fried again. I've read up on it and it's a common issue, so if you use this for a gopro, get a samsung or patriot or something else to be on the safe side."
3.0,"Right now I am only give it 3 stars because I have not really used it a lot and I am not very tech oriented.  So it will take me a while to give you a honest report on the Kindle Voyage.  I will say I do love the case I bought for the Kindle it is a Vintage case made of PU Leather.  I have no idea<br />what PU Leather is but it is very well made and holds and protects the Kindle quite well.  I will say I am not happy with the color purple I choose as it is darker than the picture.  I would have choose the turquoise one if I had known that the purple was that dark.  On the computer it looked like a nice<br />royal purple but upon receiving it, it turned out to be a dark purple.  But hey for $12.95 I cant complain and it is too much trouble to send back for just<br />the color."
1.0,"Rip off, do not buy this!"
1.0,"My mother bought this and it started having problems 8 months after she bought it, well it quit working 8 days after the 1 year mark and they REFUSE to replace it (told us she has to pay for a replacement).  They said that they don't even fix their products...Why would you sell a product that you cannot repair.  Mom is on a fixed income and cannot afford to buy another one.  I have 4 different Kindle products at this moment and now will be getting rid of ALL of them and going to the Ipads (at least they fix their products)"
3.0,"The camera part of this product works great,  The microphone is inadequate.  At a distance of less than 18 inches it can barely pick up my voice and I speak loudly as it is."
4.0,Works as advertised
4.0,"Great product - lap side is comfortable and soft without having it sink into your legs (and therefor making you hot), both fans work well and don't seem to use a lot of laptops power.  Worth the money"
3.0,i returned item
4.0,Not crazy about silk. Would prefer another browser. Also can't link my Google account.
2.0,The fit is not great.  There are already bubbles over the space bar and both shift keys.  This is my second Kuzy and the first one was perfect.  I wore a hole in the &#34;e&#34; key over about four years.  Sorry they changed the product.
2.0,"It was a little smaller than i thought. Buttons didnt seem t be in the right place. I especially didnt like the the homescreen, i couldn't arrange it the way i wanted it."
5.0,Unbelievable room in a tiny package.  So far have been able to store and retrieve hi-def video with no problems.
4.0,A+
4.0,Doing the job so far what more can you ask.
3.0,It's a nice tablet but the battery went bad rtight after 30 days that I had to send in to ASUS service center for repair.
2.0,"I built a computer in 2013 with this as the power supply. When first starting the computer, it worked perfectly. Started to install Windows 7, and it needed to restart. Upon trying to restart it, I discover the computer will not boot without resetting the CMOS. So for the next two years, every time I needed to restart, I had to reset the CMOS. I assumed it was the motherboard's problem.<br /><br />More recently, I started getting odd crashes. No blue screen, instead every external device shuts down but the computer it'self is still on, which is a common issue with power supplies at a lower wattage than what the system needs. This is a 600W power supply that can't provide enough power for a 450W system? Plus it had been fine two years. The issue with my motherboard was most likely caused by it as well, and the motherboard is now permanently damaged.<br /><br />It's my top priority to get a better power supply so I don't continue to do more damage to my system, but I already suspect it has messed up my graphics card. I try not to shop by brand, but I've only heard bad things about Apevia PSUs, plus all of the issues I've had. I will not be getting another power supply by Apevia ever. Not only could it damage other parts of your computer but it's probably a fire hazard on top of that."
1.0,"I got this laptop at Walmart a few years ago because I needed a cheap one, fast. You get what you pay for. I think my old dial-up desktop was faster than this!!"
4.0,"It is a good match for the Sansung ATIV.  I don't know that I have used it yet but, it's in there."
5.0,Works great. My phone is happy. I'm happy because I can put more music and pictures on it.  The price was perfect.
5.0,"There really isn't a whole lot to say about this. The amount of storage space is fantastic.There are options for using this on older devices, that don't necessarily support MicroSDXC formats. Windows, by default, will only allow you to format the card as exFat or NTFS. These formats will work for most new devices, but some may have issue.If you use FAT32 as the filesystem instead, you can use this card for older devices, and it still works great with Android. I've been using this card on my old Sandisk Sansa Fuze (running Rockbox) and it works great. I was not expecting that, but I am very happy with it!"
2.0,"Worked great for 5 months. Now it's completely dead at 0% and I have to plug in just to power on. Bought another from a different Amazon seller, installed last night and it lost 11% in sleep mode by morning. I'll buy one more, and then if that fails, my beloved EP121 will be retired. No warranty info comes with the product, and good luck contacting the seller."
5.0,"Works great and faster than a conventional memory card. videos, pictures and access run smoother. highly recomnended for those who are in need of great space."
4.0,Good choice
4.0,Works well so far only had for 1 month.
5.0,"Surprisingly pleased with this wireless mouse.  Works great and have not had any complaints.  I'm kind of clumsy so it has been dropped several times, kicked a few, etc, and is still holding up well.  The batteries that were included from Amazon have actually lasted longer than I expected they would as well.  Would buy again if needed, but its still working great."
5.0,SanDisk is the best brand. This chip does exactly what it should do and does it at very good speed. My Samsung Galaxy Note 2 loves this chip.
2.0,"Sorry folks.  The cables/jackets are inordinately stiff compared to [more expensive] C2G equivalents.<br /><br />If your sanity and reputation depends on anything, AVOID these.  Case closed—end of discussion..."
1.0,The cords are not held tightly and fall out. Spacing is too wide.
5.0,"I bought this to expand my 32GB Dell XPS 10 to 64GB. It fits easily into the Micro SD slot and was recognized by Windows RT upon boot up. I did reformat the card (old habit), and haven't had any problems at all."
4.0,It's pretty good.
4.0,pretty! and very useful
1.0,This was a piece of crap. The edges of it wore off within a month and so my iPad has been sliding out of the case. I would not recommend it at all.
2.0,Tedious to align. Several air bubbles. If you don't get it right the first time subsequent attempts are more difficult.
5.0,"This product is a great value. It looks clean and professional; when closed, it provides outstanding protection, and when open, you can prop it at several angles."
4.0,"I put this in my mom's ASUS Transformer Book T100TA-C1-GR to provide an ample amount of storage for all pictures, music, and movies. This performs very well and we've experience 0 lag so far. Great product."
1.0,"I have bought this item twice now.  The first one worked great, but then broke after about 2 months.  Specifically, some of the keys stopped working...random letters.  This renders the keyboard totally useless because you just can't type anything when you're missing part of the alphabet.<br /><br />I decided to buy another one, thinking the first one was a fluke.  But, the second broke after almost the exact same amount of time, and in the exact same way!  The keys that stopped working are different, but it's definitely broken again.<br /><br />This product is NOT worth it.  If they sold it for $1, you could justify using it for a few weeks before it breaks, and then buying a new one.  But, the quality of this product is so poor that you're better off finding another brand that builds products to last.<br /><br />BTW - buyer beware - don't just go off the 5-star reviews unless it says &#34;verified purchase&#34;.  It's easy for the company to generate fake reviews of itself that are immaculate.  Everyone who has left 1-star reviews is seeing the same problem with this product.  It breaks down pretty soon after you buy it!"
3.0,"Reliable and inexpensive. However, it's quite slow, far, far slower than the 64GB samsung pro microsdxc. The Samsung works well for interactive use while I would only use this Sandisk card for applications where speed isn't important."
5.0,"Got a really good deal on this humongous capacity card on Black Friday, Thanks Amazon, been waiting for the price to go down.Using this on a Galaxy S3 as FAT 32. I was unable to get this recognized in the phone as an ExFat. Anyone having problems with this in the Galaxy Lineup of phones might want to try the FAT 32 formatting."
4.0,I really like this SD card. It's fast and it looks good. Great value too. What more can be said?
4.0,Charges laptop fine. Wish jack was L shaped or a little longer like the original charger. I notice this one gets unplugged easier.
5.0,"Bought this for my Galaxy S4, works great but doesn't support UHS1.Benchmark test:Phone- 19.4MB/s read, 9.2MB/s writeUSB 2.0- 18MB/s read, 6.3MB/s writeUSB 3.0- 30.2MB/s read, 11.3MB/s write"
5.0,Great
5.0,Rolled the camera on the highest settings and till battery died. Card was fast and no complaints. Bought Two of these for my GoPro.
2.0,"This case does not fit the Razor Deathstalker Ultimate case at all. I was hoping that it would have enough stretch in it to fit the keyboard, but it doesn't come close. I would further warn against using it for any larger full sized keyboard.  Over all build quality is decent, this is definitely not a bargain at $15, but I don't feel like it is over priced either."
4.0,"Pro:  Small, fast, and priced OK.  This is basically a class 10 card; file access is noticeably faster than a class 4 I was using before.Con:  not really noticed anything."
4.0,"For the money, it's really not bad."
2.0,Very cheap and poorly made.  The light does not provide adequate light to read.
2.0,"I really like the keyboard and mouse. However, the battery just died on me and I purchased it only 6 months ago. I thought the description said last for 18 months for mouse and 3 year for keyboard. This is not the case."
5.0,"I use this in my Hero3 white edition camera for FPV.  I've done about 20 videos to date, without a single problem."
2.0,"Was great, for a while.  At first I was getting exceptional battery life.  I have had it for about a year and have hesitated to write up until now because I feel that these type of products need a good length of time before giving an honest review.<br /><br />I bought this for my Late 2008 Macbook and it was great at first.  I use this Mac infrequently but it was good for when I did use it.  Now after only having 39 charge cycles on it, I am lucky to get an hour of charge on this battery.  I would expect such a short time if I was using my Mac for processor heavy things such as video editing or video playback, but this happens after only browsing the web.  I am getting the same battery life as I did with the original battery, which prompted me to order this one.  Perhaps seek another product if you want it to last more than a year, not sure the typical life of these things but considering I have very low charge cycles it seems it went quick."
3.0,"Great basic mouse, although expect a delay when trying to connect to your computer.​"
4.0,"Works well. Lighting on keys is good. I prefer a flat keyboard so it's a bit tough for me to type on, but for gaming it works quite well."
5.0,"My son loves it.  It especially fast now that I have swapped out the original hybrid drive for a Samsung EVO SSD.  It is a shame that they sell these at all with a standard drive.  With the SSD, the computer boots in 5 seconds or less every time."
4.0,delivery was fast and product works
5.0,"I purchased this for a Galaxy Tab 10.1 but didn't like it - I returned the tablet (and accidently left the memory card in it).  So this is the second one I've purchased, it is now in use in an ASUS T1000 tablet/notebook and I am entirely satisfied."
3.0,"I like the product, but maybe I did something wrong when placing it because the last corner didn't stick and now is lifting up little by little. I would probably have to order a new one soon."
3.0,Really hard to remove it once it's on.
4.0,"fit great,and looks good."
4.0,"Review for: SanDisk Ultra 64 GB MicroSDXC Class 10 UHS-1 Memory Card with Adapter (SDSDQU-064G-AFFP-A),This product arrived via USPS, its not in any individual packing from the manufacturer, it was placed in an SD case together with the adapter.  So, I am unable to verify warranties or authenticity. The Samsung S3 recognized and formatted this with no problem.  It sees it as an external memory with 59GB.  The Six GB is probably allocated for FAT/File allocation table.  Will order again from this seller!"
1.0,"Bought it 11 months ago. Konked out. Will not charge. Runs really slow.<br /><br />2017 - Still worst purchase I ever made on amazon.  Runs slowly. Touchscreen never responded well.  I can read books on it, and that's it.  When I tap on a book it takes 3-5 minutes for the book to come up.  My next tablet will be an android tablet and I will just use Kindle Reader.  I cannot in good conscience recommend a Kindle of any generation to anyone else based on the fiasco this turned out to be."
2.0,Ok product. Tore up quickly
3.0,"The cable works fine, for the most part. However, the glue holding the magnet in place wasn't too strong, and the magnet came loose. This gives me pause and I don't entirely trust the cable. However, once I pushed the magnet back in, it's worked pretty consistently."
3.0,It was thin and light but did not make me feel safer with my phone
5.0,Added additional storage on my Surface Tablet.  It allows me the storage of items that I want or need to transport to other devices.
1.0,This product is garbage!!
3.0,"Its probably not the batteries fault but I've been having a flickering power source problem. I bought a battery and a new charger. Charger works great, when I plug it in. Power goes through and hasn't blown up yet. But. When I put in the new battery, it does the same thing my old one did. The charge stops going into the battery and says &#34;charger not plugged in&#34; and my computer goes dim. If it was my charger, without my battery in, my computer would shut on and off, but has lasted 12 hours without a crisis while plugged in without a battery. then i put in the battery my screen turns  dim and the battery is losing power because it isn't plugged in. Maybe its my battery port? theres nothing visably wrong with it, I never tampered with it at all. Maybe i bought and have 2 defective batteries?"
5.0,"Im using this on my HTC Inspire 4G works well, copies extremely fast, and no lag on Video Camera App. Worked right out of the box when installed in my HTC and can now enjoy HD Video instead of pixelated youtube quality. SD Card Adapter works too; no problems. Extremely recommend for such an affordable yet genuine Micro SD Card."
3.0,It is what it is. :) Good enough for protection around the house or quick travel in a bag.
1.0,Terrible experience! I typed in the part number from the original battery. The battery worked for a few weeks and then the computer died. We took the computer to a computer place and they said the mother board was burned because we had installed the wrong battery. :((
