overall,reviewText
3.0,"Bought it for my old Mac laptop. After connecting to the wifi network, the usb adapter is getting hot. The internet connection speed is very slow compared to the wireless card came with the laptop."
3.0,Keyboard seems to take a while to sync.  I type for awhile and nothing happens or I get double letters.<br />mouse is fine.
3.0,"Happy with the device, NOT SO HAPPY with the software interface with Windows 10.  VERY FLAKEY  won't read the RPM's on it's own device, or my MSI GTX 970 vid card installed on a Asus m/b 2011-v3 Intel CPU  The fans spin on the cooler, but don't register in their software.  There is no tweaking of the setup, Everything is default in this Windows 10 setup."
3.0,"I like everything about the Fire HD except watching videos.  I usually use it for reading books, etc - and it's great for that, but when I try to watch an Amazon Prime Video it just bogs down.  I watch a couple of minutes and then it stops to load, the it's good for a couple more minutes and back to reload, and so forth.  I don't think it's my wireless network because I can go to my Kindle app on my Note4 and watch the same movie with no problems.  It just seems that the Fire just doesn't have much processing power. This is my third Kindle and I don't think I'll be buying another - I'll just use the Kindle app on some other device."
3.0,"Among the many PCIe eSATA cards I've purchased so far this one is the most compatible with external RAID enclosures, able to recognize 8 drives over a single cable with port multiplier and transfer to them at reasonable sustained speeds. That's the good news.<br /><br />The bad news is that if your PC is under heavy CPU load, the driver for this card can cause a blue-screen crash that shuts down the PC (it is a fairly rare crash and may take up to 25 minutes of sustained heavy CPU load before it triggers). For this reason I've had it disabled for some time in my PC. I'm hoping the new 4 Channel Vantec might have less crappy drivers."
3.0,"The sound quality and packaging on these headphones are exquisite. There isn't much to say that hasn't been stated in prior reviews, and they feel quite sturdy. The metal frame holding one of the ear cups is bent however and now they do not sit  on my ears properly and sound escaped plus they feel uncomfortable due to the awkward angle the ear cup bows out at. If it isn't wasn't for this defect these would be my favorite headphone."
3.0,Nice typing experience. Fashion design. But why there are BLUE led among the red... Lose two stars for that.
3.0,It's not good enough
3.0,I have a hp envy 15t k200 laptop and when it arrived I found that horizontally it was too narrow and vertically it was just a millimeter more or less to long but other than that it is a decent product.
3.0,"Even though it says new, charge is weak."
3.0,Adequate case. Nothing special.
3.0,Shortly after purchase and giving these headphones a good review the 3.5 jack broke inside the computer. I had some complaints about microphone volume being low dispite internal volume being maxed.
3.0,Have to unplug and plug in every time.
3.0,"I was very satisfied until yesterday, when my speaker completely didn't work... maybe u have an explanation for this"
3.0,It is what it is. :) Good enough for protection around the house or quick travel in a bag.
3.0,It is a sturdy case but hard to remove once on and hard to swipe text.
3.0,"I'm not completely happy with this item. It's quite heavy compared to the Apple competition. Battery life is really short. I had it get stuck in a game and couldn't get out of it for a day. Have no idea why that would happen. This came with no actual manual, you're supposed to look it up online or on the device itself, so what are you supposed to do when it locks up and you can't use it!! Thus I just let the battery finally run down and I turned it completely off and when it recharged I was unstuck. This also gets pretty hot on the back when I'm reading a Kindle book. Packaging of the device when it was shipped was ridiculous. A padded envelope ONLY with the normal carboard box holding the actual device just shaking around in there. I didn't consider that adequate for an electronic device. I had ordered Turkey Jerky at the same time and it came in the standard amazon box with air pillows inside. When I saw the 2 packages I was positive the Fire was in the box and the Jerky was in the padded envelope. Imagine my surprise and dismay when I got them opened. I wasn't even sure the Fire would be usable after all the shaking."
3.0,did not work. supplier promptly refunded my money.
3.0,There are no screws or tape as described. Also does not stay together well. The top falls off easy.
3.0,"Sounds decent, nothing special, bass is horrible, and the shape isn't great. Cannot hide them very easily. The price is very good though, so can't complain too much."
3.0,"I bought this because I did not want to drill holes and tear up drywall to run new wiring to our new T.V.  We set up the new T.V. in the middle of the house where there is no good way to run wiring without opening drywall.<br /><br />The IO GEAR GW3DHDKIT installs in minutes. I have the transmitter setup in a room that already had a Direct TV Genie box running. I have the receiver setup one wall away and about 18 feet away.<br /><br />When it is working it has a great picture and the sound is good too.<br /><br />The issues:<br />Every now and then when you turn on the TV the IOGEAR transmission just starts to flip out. I have noticed it always does this on the IOGEAR channel 8 and 9. I have to turn off the unit to try and reset it. I wish there was a way to make it stay on one channel so I could avoid channel  8 and 9.<br /><br />When I fast forward and sometimes when I pause the Direct TV Genie the IOGEAR starts to look for a new channel and it blanks out the screen for 15-30 seconds while it is doing this and I really hope it does not end up on channel 8 or 9 because I have to turn it off to reset it then. This is very annoying when you are trying to fast forward through commercials, I would say it does this 2 out of 3 times.<br /><br />I have tried moving both the transmitter and receiver to different locations to try and mitigate these problems but to no avail, it is always the same no mater where I put either unit."
3.0,Works fairly well but the green is actually blue.
3.0,It has a nice feel when typing but it is too thick to allow the MacBook Pro to close completely.
3.0,"Did not fit my Infocus 10&#34; tablets.  Easy to return, prompt refund. Thanks!"
3.0,Good for the price. Loud at load.
3.0,"The case I received is NOT the one shown when I placed my order. Lovely to look at and will undoubtedly do well to protect my brand new toy, but as a stand it is useless. It holds my Kindle in landscape but the screen's contents will not re-orient 180 degrees so using it in its correct stand configuration doesn't work and it does not function as a stand in portrait unless folded back with tab folded under (easy to holds, however) and then  placed in another stand. How disappointing!"
3.0,"Great idea...but will not fit if you have an Otter Box case (Galaxy S4,5,or 6)"
3.0,"I couldn't tell from the picture that this provides not protection for the actual ipad.  The keyboard is very nice and works quite well but I'm just not comfortable sending my daughter to school with her ipad unprotected for the sake of having a keyboard.  I'm sending it back, just don't believe in naked devices."
3.0,Doesn't have as much space as I thought it has.
3.0,"I bought 5 of these to give to officemates.  They only worked when they were straight and would not when bent to send the air where you wanted it.  After playing around with it, I got a small bend tat the fan worked but, I also had to move the computer to get the best air flow as if I bent the fan anymore it wouldn't work.  It also has a loud sound. Once I worked this all out, the fan is ok.  I do have 2 out of 5 fans that don't work at all!"
3.0,"It was a really easy setup, but here in DC my xbox is about 10 feet from the window and I get 0 signals. So I am marking it down two starts because it is not very strong."
3.0,"A bit expensive for 3 screws, but i needed them"
3.0,"Didn't work. I'm happy with the price and the quantity; I fully expect something else will convert successfully.  I do not blame the manufacturer for this; it is just the way my computer recognizes a usb keyboard. I'll live. Thanks, Aleratec; you DID do a good job providing a good product."
3.0,"Work perfectly fine. Good noise canceling. I haven't had a chance to try the mic out though. The only problem for me is that they're way to tight on my ears. My head is pretty big and fat though, so you might now have the same issue."
3.0,The mouse wheel automatically jumps when I'm in battle. The mouse is outstanding but the mouse wheel is a whole other story. Too stiff of a mouse wheel and mine seems to be fine but it automatically activates without control.
3.0,"Very nice keyboard, the incline for this is actually a lot more extreme than other keyboards, but my friend that I bought this for likes this feature. The overall feel of this keyboard is good, easy to type on with no weird key placements.<br /><br />Only thing I think that could be improved here is the lights need to be MUCH brighter. They are practically non existent under normal room lighting. There is no brightness level change.  This is one of the main selling points of the keyboard and is very underwhelming."
3.0,Took over 30 days to arrive. I guess that was because is was shipped internationally. I won't order from them again. Units are OK but not what I would call high quality. They work. They were cheap so what can you expect? I got pretty much what I paid for.
3.0,"The cover absorbs whatever oil you have on your hands or fingers, and leaves marks you can't get rid of. The green cover is fairly transluscent and after a few days of using it, there are fingerprint marks all over it."
3.0,I purchased a polyurethane case first.  It sucked!  Now I have the more expensive leather case and it is not much better!!!  Cannot access the on off buttons without taking it out of the case.  They need a better design!!!!!
3.0,Just have to learn how to use
3.0,"It has no protection against collision and if falls, hard to recover data."
3.0,ok
3.0,It was fine and is doing the job it was purchased for.
3.0,I wish that the keyboard cover was the same color as the laptop cover.
3.0,"The mouse is alright; clearly a cheap Logitech clone; vastly inferior build quality - which is fitting for the price point to a certain extent.<br /><br />Mine works alright for now, but shipped with a broken internal part - an internal clip of some kind that snapped off (Image: http://bit.ly/1LFh0mu), that I had to shake down to the butt of the mouse and out through the open battery cover.<br /><br />So, I'm giving it 3 stars because it's \\""okay\\"" - it seems to work well enough; but the build quality is immediately disappointing. The broken clip I had to shake out of the mouse's innards put me over the edge here. That's immediately shoddy."
3.0,"Like the color of cover, but too large for IPad.  Wasn't a snug fit and the cover kept covering up the camera when taking pictures."
3.0,The cords are already giving me trouble. All other items good.
3.0,"This router lets you connect USB drives to act as a media player, but does NOT support DLNA.  You can access the shares on a connected drive from a PC or other networked device, but you will not be able to see or play them using a Roku.  Router works ok otherwise, but very disappointed not to be able to use it as a media player sources for Roku."
3.0,Two defects on screen that looked like bubbles.
3.0,Works well but the size and mechanism are a little clumsy.
3.0,When I got it I loved it as it fit the need.  Nothing really amazing but it was good.
3.0,To short of wifi range
3.0,Was the right cord for the job. Prime shipping would have given it 5 stars
3.0,Doesn't always help in the dead spot which is why I purchased it.
3.0,"Works, but the plug that inserts into the monitor doesn't want to stay in; had to tape it to the back of the monitor. But for the price, it's fine."
3.0,I'm kinda bummed that you have to jump through hoops in order to get Google Play games when it should already be compatible because it is an Anroid
3.0,I can charge my Surface Pro only when it is off.
3.0,It certainly is not an I Pad.  If I had it to do over I would not have gotten a Fire HD 7
3.0,I assume it was good but it did not resolve the problem. they did deliver the product as stated online Thanks eric
3.0,"Functional; however, when attempting to use in the latitude or portrait position, stability of the Tab S is not as good as expected."
3.0,"If you are looking for a sleeve simply to protect and hold the surface pro and the keyboard then this is the product for you!  However, if you are seeking a carrying case to also transport your many cords that are required to project or to give additional USB ports then you can forget this case - it is too small and tight!  I do love the color and the feel of the materiel but it does not meet my needs when I am running to a meeting and need to bring the Surface and it's many many parts."
3.0,Good
3.0,"Color was brilliant. Fit was good too. But once i removed the casing to replace on a new laptop, and it broke. It can be quite a struggle to loosen a fixed case."
3.0,Status lights too small.  Which makes it difficult to determine what's going in if there is a problem.  Otherwise seemed to work O.K.
3.0,Broke rather quickly
3.0,The nice thing is it's place nicely on my keyboard but no more glow in the dark and it's so sticky make you feels uncomfortable when you typing. It just look nice. That's all
3.0,"It works great, but beware!!!  I had mine for 2 years and I didn't get Apple care...  I found out this unit has a bad battery!!!<br /><br />So if you buy this, make sure you get Apple Care!!!  Or get the newer model..."
3.0,Slow response sometimes
3.0,came in a timily maner.
3.0,just another way to spend money.
3.0,Was not exact replcement. Add clearly states the model number it is and it is larger and diff style.
3.0,"Amazing and so convenient. My only complaint is that the end that connects to the wall adapter heats up very quickly and becomes extremely hot. Not sure if I should be concerned, but I am avoiding certain fabrics and materials when charging my devices because of this."
3.0,way bigger than expected
3.0,"It works as a stand, I have an iPad 2 so I don't have to use the cardboard insets, which although nice cardboard are still cardboard. I didn't expect it to be quite as big and clunky as it ended up being. the adjustable part as other have said is just a rubber band around the pole that holds the top part up, it's adjustable, but not dynamically so. I don't intend to use it in bed, but I really wouldn't want it kind of a stretch to expect people to put a giant metal plate under their pillow and then awkwardly slide under the pad holder.  You can swing the holder out of the way, but the whole thing would be incredibly awkward and cumbersome to set up for bed use and if you are just using it as a stand it take up entirely too much space."
3.0,"Thought this would be a great idea, but there's too much movement from the stand when touching the screen. It's kind of like a bobble head."
3.0,o<br /><br />k
3.0,"Just OK.  The case is very thin.  The inside handles only function when they are outside of the zipper, so the case will be open if you plan on using the inside handles.  After looking it over, it doesn't appear to be water resistant.  I expected a little better quality for this price range."
3.0,I just got it Let u all know if it works ...in 6 hrs to full charge
3.0,Made signal slightly stronger
3.0,The two credit card slots were not functional because they were not properly cut or slit during production. And there was a reddish ink? stain on the front cover.
3.0,Been using it at work. No problems in the few weeks I've used it.
3.0,"Tried fitting 4 of these into a Silverstone FT02.  The clearance is pretty tight, and I'm using Silverstone's own sata cables and CP06 for power.  The amount of room between each CP05 connector is just barely enough, and it takes a bit of elbow grease to fit them in place.  I am a bit disappointed in the build quality, as the sata connector for one of them broke when trying to fit it in.  (Ironically, the one at the end, which I didn't apply any pressure to while fitting in.)  It's useless, so for now I'll have to use the original CP05 that came with the case in its place.<br />Since these are all Silverstone products, I'd expect there to be better coordination on size tolerances.  Otherwise, it works as expected and does reduce cable clutter in the end.  Just be careful when putting them in.  Also, you'll have to re-crimp the CP06 sata power cabling.  just flip each connector to the other side of the cable and you should be fine.  (Youtube sata power crimping if you need a guide.)"
3.0,Does not give you the protection you really need but does help a little
3.0,I love it so far.  This is my very first laptop computer.
3.0,"Wasn't able to get the Wireless portion to work much better than the Router alone (TP-Link ArcherC7), but the extra LAN port it allows for made things a lot easier for me, given the distance between the router and the bedroom (roughly 90 feet), along with interceding wall structures."
3.0,"Worked great at first, but here I am one year later and already buying a new one. The main cushion-y part of the strap is badly frayed, and the spring has come out of one of the hooks, so it's constantly coming unstrapped."
3.0,"FACT: *Nobody* currently makes true 2TB USB flash drives. This drive will destroy your data.<br /><br />Plastic sticks, metal swivels, silver bullets, gold bars, iron man, and a whole range of generic and novelty styles drives advertising huge memory capacities at wildly low prices. What do they have in common? If you look inside, they have the same internals and they all have fake capacity.<br /><br />You risk losing some or all of your valuable data if you buy this drive. Read on...<br /><br />Beware fake capacity flash drives - especially unusually low-priced generic (and brand-name look-alike) drives 64GB and up.<br /><br />This and many other cheap apparently high capacity flash drives are really low capacity 4GB or 8GB drives that have been hacked (controller chip settings altered) by dishonest Chinese suppliers so that they show a false inflated capacity. That is why their price is so low. Such drives are then redistributed by a few clueless resellers and by many other fully-aware resellers who are out to make a quick profit.<br /><br />These drives will show their false capacity in Windows properties, but will quietly lose or corrupt your valuable data once their true capacity is exceeded. They will seem to work at first and files will look okay in their folders, but you will eventually find some or all of your data corrupt when played, viewed, or otherwise read back.  Your valuable data will be irretrievably lost.<br /><br />As of Q3 2015, *nobody* makes true 2TB USB flash drives (but the market is full of fakes). The top available USB flash drive capacity is 1TB with the Kingston DTHXP30 HyperX Predator drive.  To achieve that capacity, Kingston mounts 8 memory chips, a controller chip and other necessary components on three interconnected circuit cards packed into a necessarily bulky package. Search for &#34;DTHXP30 review&#34; to see photos of the internals.  Those drives cost several hundred dollars, and the lion's share of this cost is the memory chips themselves. The circuit card, case, assembly costs, packaging, and distribution only add a few dollars.<br /><br />The Chinese are great at producing a wide range of interesting generic and novelty designs, but they don't have a magic supply of cheap memory chips. They also do not have the ability to make a 2TB drive using a single chip design as is contained in this drive. The technology is not there yet.<br /><br />There are lots of good flash drives available on Amazon, but only a few with true capacities above 256GB - all brand name drives costing several hundred dollars each. True capacity generic drives top out at 128GB for USB 2.0 drives (costing about $40), and the less common 256GB USB 3.0 generics (costing about $90). The market is also flooded with fake capacity drives offered at prices well below the true capacity drives.<br /><br />Be especially cautious of sellers that offer the same style in multiple sizes, but where each doubling in size is only 25% to 50% more than the size below.  For example, if the 64GB drive is only $5 more than the 32GB drive, or where the 128GB drive is only $10 more than the 64GB.  Real memory is not that cheap.<br /><br />If you do buy a low-priced drive, the first thing you should do is test the capacity using a utility called h2testw. This will fill the drive with data and then verify that it can be read back intact. The write phase usually completes without error. It is the verify phase that exposes the fake capacity. Testing the first 32GB is usually sufficient. For reasons stated above, you cannot trust the capacity displayed in Windows properties.<br /><br />You can also test by filling the drive up to at least 35GB with videos or other large media files and then *most importantly* check to see if they can be played back. If the capacity is faked, the first few will play, but past some point, the rest will be corrupt.<br /><br />Do not trust the capacity or space remaining shown in the properties display - that is exactly what is faked.<br /><br />Search for &#34;fake capacity flash&#34; using your favorite search engine for more information.ctly what is faked.<br /><br />Search for &#34;fake capacity flash&#34; using your favorite search engine for more information."
3.0,ok
3.0,It worked well other than the height was way off (too short). The description was not clear online about the size.
3.0,"The keyboard is delightful, super comfortable, and the separate number pad is super handy.<br /><br />But there are significant issues with &#34;ghosting&#34; where holding down even 2 or 3 keys at the same time can cause weird behavior.<br /><br />For example, a key combination I use frequently - capslock+alt+s (I re-map control to capslock because it's more ergonomic to move my pinky a little bit than to curl it under my wrist) - simply doesn't register at all.  Another combination that I discovered playing a video game: right-arrow+space+d.<br /><br />Many keyboards have issues with ghosting when subjected to stress testing, but this one has a half-dozen combinations I need to consciously work around that I discovered through regular use.  I really hope that Microsoft does another iteration (perhaps with a &#34;gaming&#34; label, since that's what it seems to take to get anti-ghosting configurations) that fixes these issues, because otherwise the keyboard is just fantastic."
3.0,"Didn't do much for me, they look cool though."
3.0,It works good but gets very hot. I wouldn't use it for a long time.
3.0,ok
3.0,"I really liked  a lot of things about this.  It's black and matte, so my high precision mouse really sails over it.  It's thin, so I don't feel like I'm scrolling on marshmallow. and it covers a large space, so I have plenty of room to maneuver.<br /><br />BUT...it's not the most durable.  After just a few month, the edges are curling where my wrist often sits, annoying the heck out of me and causing the mousepad to move."
3.0,"Here's the thing. This camera is the best HD webcam out there. Better than Microsoft's even. But it has a massive issue: it is NOT supported on the Mac (OS X). Seriously Logitech? It's just absolutely ridiculous they wouldn't support Mac. It's stupid even - I mean, don't they wanna sell more cameras and make more money? -<br /><br />On a Mac, the camera will work as a generic webcam device with Skype. It also works with Wirecast. You can record with Quicktime too - but you won't get any of the setting goodness needed to get the best out of it. Download the Logitech Camera Settings app from Logitech from the AppStore and you will get a bit more. There's an app called Webcam Settings too (3rd party - $7.99) which will give you even more control... but this all feels too hacky... not officially supported. Also, for my life, I wasn't able to make this camera be recognized by Adobe Premiere 2015 or by iMovie so it's pretty unusable for me..."
3.0,Do not ecpect to get good fps at 1080p and heavy textures But for games that dont require much it is good for
3.0,Seems to have some problems.  Freezes u.p Deletes messages at random..  Just downloaded latest version of operating system.  If this does not solve the problem will try Apple store.
3.0,"I was looking for a laptop mainly for gaming and for school, and it fits both needs. For this price, this laptop can run big games like Counter Strike: Global Offensive, Skyrim, Fallout New Vegas, Garry's Mod, Rocket League, and more, all at 100 fps on average! This is the best cheap option out there. I also really love the new Windows 10 OS. It's simple to use, and all in all pretty aesthetically appealing. The only flaws are that it has a slow boot-up, due to the lack of a solid state drive, and occasionally the internet is slow as well, but maybe it's just mine. I highly recommend this, and I took one star off just because of the boot-up.  EDIT: It's about a year and 3 months after I bought it, and it is not holding up well. I didn't expect it to hold up perfectly for so long, but at this point it is really really slow. I had to dock another star due to ho poorly it is holding up."
3.0,I'm not a fan of the matte after trying it. Really degrades the screen resolution.
3.0,I cannot believe I paid $25.49 for what is clearly a $5.00 product.  It cam without batteries that were to have been included so I don't even know that it is really worth even $5.00. This order was a learning experience for me.  I ordered the reading light on August 5 and it arrived on August 31.  Why?  Because it shipped from China.  Shame on me.  I will now pay much closer attention to where my money is going.
3.0,Good!
3.0,"Over the past 3 years I've had 2 sets of these headphones as my primary mic/speakers on work laptops. Both sets were supplied by my employer so I won't show up as a verified purchaser.<br /><br />I've found the headsets to be very comfortable to wear for long durations of time (sometimes the bulk of the business day) and found the audio and mic capabilities perfectly suited for what I was doing - teleconferencing via Webex/Skype etc.<br /><br />The only reason this is not a 5 star review is a significant one; both sets have snapped after 1-1.5 years use. The small plastic &#34;slider&#34; that allows you to extend the headset seems to be the weak part here. I don't pull these things apart far to get them on my head, and I definitely don't have them set too small for my head, but both sets have died the same way. Looking for an alternative rather than a third set from my employer for now."
3.0,"Nice case & fits ok but covers over control buttons, speakers, & charging port."
3.0,The good news is that one of the tablets don't work & I got a full refund. Thanks to Paypal great customer service skills!!!!
3.0,Nice color and the magnetic closure was nice..... it just didn't have all the features I wanted so returned it.
3.0,looks good feels cheaply made and sound is TERRIBLE. but it looks cool ill give it that
3.0,I bought a white one and a black one. The white one works perfectly but I'm having problems out of the black one.
3.0,"The installation of this glass screen went smooth.  The only issue I am finding is that it has chipped on the edges in 3 different locations.  First one was a little after installing, without dropping or bumping it.  I have had a few other glass screens and haven't had an issue with chipping.  Might be just the one I received, but be careful."
3.0,Gift to granddaughter for college and it is too bulky and combursion for easy mobility
3.0,The screen is easy to read even in sunlight.  Text is very clear and the functionality is straight forward.  It's a nice reader.  I do notice black shadowing at the bottom of the screen.  The battery life given is also based on 30 minutes reading time a day when in actuality it is 12 to 16 hours if the device is on constant.<br /><br />I would buy again.
3.0,Would have gave it five stars but the install instructions are very limited so my AFN sd card is still running slow
3.0,Windows not genuine on this but for 125$ that's still a deal
3.0,"There were a lot of positive reviews for such a great price, but now I realize why it's inexpensive. It cuts out frequently - at least 3-4 times in one viewing session. It will disconnect from my wifi then reconnect, which isn't generally a problem unless I'm streaming Netflix; then it interrupts what I'm watching and I have to go back into my Netflix app on my phone and Chromecast it and restart the show. It's more annoying than anything else. I can deal with it for now, but it's inconvenient to say the least."
3.0,Plug missing - returned
3.0,that's okay.
3.0,Had to keep this (no return) even though I received a new camera and no longer needed it.  Great option for my 13 yr old camera but wish I could have returned it...
3.0,Did not last long. Got 1 year out of it before it was at 25% life at full charge
3.0,"I love the PC, worked like a dream for the first couple months, but then I made he mistake of upgrading to windows 10, it gave me the black screen of death and I still not have been able to fix it."
3.0,"After receiving the Folio, it was not what I expected.  I was looking for a case which housed the total Ipad.  I then contacted Zagg and purchased the type of case I was looking to buy.  This does not reflect on your service, but, I should have researched it a little further."
3.0,"It worked right out of the box.  No missing parts or visible damage.  It came on time as promised.  It immediately recognized my WiFi network and connected without issues.  Other than the huge windows updates that came after initiation, it worked OK right away.  I primarily purchased this laptop because it still has the windows 7 operating system and the relatively fast four core AMD processor.  It could be a really nice laptop, but HP fell short on this one!<br /><br />The reason for the three stars is two fold.  1-  Although the description clearly states that it has a USB3 port, it does not!  2-  It is agonizingly slow.  I would have returned it primarily for reason #1, but I really needed it for work and could not wait for the return and replacement delays.<br /><br />On the positive side, it has a nice keyboard, well functioning track pad and a nice display when you look at it straight on.  It has very little tolerance for off angle viewing.<br /><br />It claims that there is a user replaceable RAM slot.  But I don't dare open the back because it does not have a separate opening for access to RAM and the hard drive.  Adding a second RAM and updating the HDD to an SSD would probably make this a more usable laptop.<br /><br />Bernie"
3.0,Mine doesn't fit perfectly some people claim.  I can't get it to snap on.  Afraid I will damage the screen if I press too hard. The keyboard  is nice.
3.0,It was not the quality of leather I expected but the product is well designed and functional ....  I would consider that leather moderate quality ...  If you're looking for I am high-quality this is not that ...  go buy Bosca.
3.0,"I remember getting mine for Christmas a couple years ago, I was excited because it was the first one I've ever gotten, I've used it constantly but have come into troubles. Among my first couple of uses with it, it just stopped working in a particular area. After a while I got used to it, with a couple frustrations here and there due to the urgency of what I was working on. Sometimes it would bug out and stop working completely for a couple of moments. Today it stopped working after a few minutes of working with it. I had tried multiple things to get it to work, such as unplugging it and then putting it back in, as well as restarting my computer but it just wouldn't work, I'm hoping this is just today, I have too much to do with it for it to stop now. I remember trying to contact customer service at one point in time, but I couldn't answer all of the questions they had asked me, so I couldn't get my issue resolved. It's good, but I wish I could have a less buggy tablet."
3.0,Good unit but does not work with newer versions of MAC operating systems. I had to buy a separate router to use it which has to be pregrammed with each wifi that I connect with.
3.0,It is good.
3.0,It is nice but I cant find the stuff I had on my old Kindle fire.
3.0,"I purchased this battery about 17 months ago and I've had right at 224 charge cycles on this battery. I felt this was an appropriate time to do a review because it's right when the warranty expires.  I would say this battery is average or a little below compared to the OEM battery. According to Apple website the OEM battery should get 300 cycles with an average lifespan of about 2 1/2 - 3 hours (see attached image). I'm at 224 cycles on my Anker battery and I get about an hour and fifteen minutes of use time. This is just minimal usage with the screen all the way down while I'm in class.  I feel like I should still be getting a little bit more usage out of this battery, but overall its ok.[[ASIN:B0075ZZUQ2 Anker New Laptop Battery for Macbook 13&#34; Apple A1185 A1181 MA254 MA255 MA472 MA561 MA566 MA700 MA701 MB061 MB062 Series - 18 Months Warranty [Li-polymer 3-cell 5600mAh]]]"
3.0,ok
3.0,"For the price it's fine, it's built cheaply. I bought 5 of them for resale and 2 of them have had the fans come off the plastic mounting. A little super glue fixed it but hey."
3.0,It's very confusing to install & directions are very complicated...  May return it...
3.0,"First problem: The tablet restarts games frequently. Second: I only recently bought it and it will not work properly. It has stopped responding to my touch. It is fully charged and the screen is on, but it won't sense my touch."
3.0,"They are not as confortable as I wished. After a while my ears hurt; I use glasses, so it's only worst. The sound and mic are awesome, but I can't use then for too ling without feeling disconfort. The older version was better, I wished they would still sell then."
3.0,"This protects my keys well, but turns them a grey color. It also is less-flexible than other brands I have used and thus I have to press harder to type."
3.0,Nice cover
3.0,it is OK.  Nothing to wow one over.
3.0,"Been using this keyboard for about a year and a half now. No wires is great and stays charged. Would have given it more stars but the lack of a caps on light really annoying me now, especially when you need to constantly enter in passwords and can't see if it's in lower or upper. Always have to open text edit or type somewhere else to see what I have. Never thought it would be a deal breaker but I would reconsider this purchase if need to be replaced at some time. Yes, its that annoying."
3.0,"for the price it's okay, processor can become bogged at times but for streaming Netflix or playing games for small kids it does the job."
3.0,"I bought 2 of these, one still works but the other one broke within 1 month."
3.0,"Tape didn't stick that well, but came fast and was just the right size!!"
3.0,"This fixed our problem but arrived with a banged up carrier and chipped system board corners. We were unable to do a drop in installation because of the bent motherboard carrier, which required us to remove the system board from the metal carrier and swap out the metal carrier with the one that was in the dead server. We had to replace the button CMOS battery (not a big deal) but this did work flawlessly after installed."
3.0,Nice case but has a surrounding plastic clip to hold Fire and leather exterior. Does not fold as comfortably as a simpler case I had with my earlier Kindle which had elastic corners that held the device.
3.0,"Good for an inexpensive tablet. Can not complain for that. It is, however, slow."
3.0,"Works well but has a petroleum-like smell that hasn't gone away in over a month of airing out. Don't have time before trip to test a different one, so will use and then discard."
3.0,"Great remote, but died a little over 1 month after buying it. No warranty other than Amazon 30 day return policy."
3.0,Good product.  Pyramid configuration doesn't hold well.  iPad slides flats.
3.0,"The product was fine.  However, it was not delivered as promised...it was delivered a day late.  I know that doesn't seem like a big deal, but when you pay extra for it to be delivered by a certain date...that is what I expect."
3.0,"only two out of the three worked, but hey I had two spear. My family always is in need of one."
3.0,"This works, but the manufacturing was a trifle sloppy, as I had to trim some excess plastic to fit some connectors. Other than that, it does what it says, without costing an arm and a leg."
3.0,much slower charge from the charger that came with the power pack
3.0,"The mouse arrived on time and worked wonderfully after downloading the software from the Korean website listed on the boxed packaging. I play RTS games such as League of Legends and Star Craft so it was perfect for my needs in allowing multiple profiles to configure my buttons for each game. I loved that this mouse was a little heavier than a usual mouse and after 13 hours of play a day, was fairly comfortable to use. However, the mouse has recently died on me and no matter how much I eject the mouse and then reinsert it into the usb port, it remains to be nonresponsive. I've only had the mouse since May, 2015 and am disappointed that it died."
3.0,"Decent sound, weird interface for setting up the balance of sound. The headset itself is very comfortable and decent weight. The software that came with the headset doesn't work well with Windows 10, however it seemed to work while I had Windows 7 installed. Would recommend for those not willing to spend anymore, but keep in mind that it has some strange interface / software quirks."
3.0,"I wanted an inexpensive cover for this tablet, and this one fits that need well.  This cover is very reasonably priced and the design is good - very functional.  Material quality is decent - it will probably hold up pretty well - and build-quality (stitching and cuts) are quite nice for the price.  The material is not extremely soft.  It feels a little cheap, but then it IS a very inexpensive cover - so I won't deduct a star for that.  My only deduction is because it isn't available in a tan or brown color.  Also, my cover was shipped in a thin, soft mailer and was deformed (bowed), with bent corners when it arrived.  I believe this will be okay with time, as the case was not actually damaged (otherwise I would have filed a claim).  It will just take time to regain its original, flat shape.  For the vendor, I would just suggest shipping these in a more rigid container.  Overall, this case is a good value and it fits the tablet very well."
3.0,"Perfect travel companion for your files and laptop bag. It's a very sturdy nylon and you can tell it's quality. It's wide enough to fit all my files and cords. The front pocket is great for the extras and the handles have a good grip. My only thing is the very sad shoulder strap. You would think after seeing this bag that the shoulder strap would be as good as the rest of the product but it's flimsy and digs into your shoulder because it can't hold the weight. Also, we don't need to see the name brand smack dab on the front. That cheapens the product making it seem like it was a free give away at a convention."
3.0,"This item was great-- my daughter opened it at her birthday dinner and was able to use it immediately!  It arrived already charged.  Very nice!  But I got this with the understanding that there would be a 2-year warrantee that comes.  She is 8 and I'm worried it will break at some point.  I understand the warrantee is very good, but I don't se any indication that I actually got the warrantee.  The description when I placed it in the cart said that the warrantee was in the bundle-- with the cover-- but now all I see is the kindle and the cover.  Do I have the warrantee?  If there is a problem, whom do I contact?"
