overall,reviewText
1.0,Terrible experience! I typed in the part number from the original battery. The battery worked for a few weeks and then the computer died. We took the computer to a computer place and they said the mother board was burned because we had installed the wrong battery. :((
1.0,It has Bluetooth 2.0. It doesn't not state this anywhere. Some of my Bluetooth devices would not work with it because of this.<br /><br />Mine also had a defect with the screen. It almost looks like a crack but it is under the screen. I will never again buy an off brand tablet.<br /><br />I ended up returning mine and going with Acer Iconia Tab 10 A3-A20-K1AY.<br /><br />Hope this helps someone.
1.0,I have a Kindle Fire HD and this does NOT fit right. It covers the buttons. You have to take the Kindle out of the case to turn it on! Do not buy!
1.0,Didn't work
1.0,"Just as someone else had experienced, the cable started having issues after only a few days. At first, I had to wiggle it into a particular position to get it to work, and then it ceased to work completely. Bad QC I guess.<br /><br />I haven't tried to return it, because my time is worth more money than what it's worth. If they sent me a package to return it, I would, but I'm not going to all the trouble of sending it back. I got another cable by another manufacturer (https://www.amazon.com/gp/product/B006TZH85K/ref=oh_aui_detailpage_o01_s00?ie=UTF8&psc=1) and it's working properly so far. If the second one fails, I'll probably buy an Apple version of the product, because I have to have it this or two of my monitors become useless for my Intel NUC."
1.0,"Battery died within one month of purchase. Holds 0% charge, even when not running. Was unable to return it by the return date and now I'm stuck with a useless $50 rock."
1.0,Worked a few times and then stopped.  Purchased a different brand.
1.0,&#34;Protection Plan&#34; surrrrrrre
1.0,I returned all items and need to get credit back for the protection plan.<br /><br />Thank you...<br /><br />Jamie Bennett
1.0,"Put that this will NOT work for Xbox slim. I don't wanna bother returning it, just be aware only works for fat 360 power supply."
1.0,"It didn't work at all. I tried to return it, but it has been over 30 days. My husband tried to have others see if they could use it or if it was just his computer. No laptop, phone, or desktop worked. It was complete trash and I want my money back."
1.0,When my iPhone 6 is plugged in using this charger the phone starts randomly changing screens and does not respond correctly when I try to type on it.
1.0,"I made a purchase of a SanDisk Cruzer Blade 16GB USB 2.0 Flash Drive and up to now I realize that their capacity is less than 1GB, please I require help, whether it was a mistake or damaged pen drive wine"
1.0,12used fan<br />2-4 pin actually a molex connection 3-not cpu fan even thoug original search was for cpu fan
1.0,"I purchased this SD card about a month and a half ago. It has worked fine until last night when it decided to corrupt and no longer recognize in my Samsung smart phone. I went out of my way to get a Samsung card expecting the same quality I find in their phones, but in this case I am very displeased. I think I deserve a replacement"
1.0,"Don't even bother.  It worked for a few months, then it started to get faulty and restart my computer.  Returned, got a new card, worked for a few weeks and then killed my motherboard."
1.0,"Will not find channels any way you try it.<br /><br />Customer service is present and were reasonable.<br /><br />Here is the tip:<br />If this take more than a couple of minutes installing - it is defective.  When it gets to the driver screen, if it takes more than 2 minutes (mine took just over 5 - yes I timed it) it is bad.  Don't spend you whole Sunday, installing, re-installing, re-scanning channels, and trying to read and configure your system.  It does not work.  Maybe you are one of the lucky few that it work for out of the box.<br /><br />I'm so upset with the time I have wasted with this I don't know if I could bear the thought of doing an exchange.  I'm scared that I'll waste a ton more time again.<br /><br />Going to send back for sure, may order a different companys product"
1.0,Arrived on time and works great
1.0,I ordered a iPad Air 2 but got a iPad Air...quality control is lacking...
1.0,"I purchased this with high hopes, even after reading a review that will be similar to mine below.<br /><br />This is a great concept, but something is wrong with the execution. When I type on the keyboard, the trackpad randomly clicks. I wanted to love this item, but it is simply unusable. I am forced to return this, as the product is clearly defective. I've tried multiple orientations (trackpad on left/right), and nothing works."
1.0,Quit working with last os update.
1.0,The IPad 2 did not work at all.  Some issues with something's. I had to go to Apple Store and they replaced it with a new one! when it comes to buy tecnology my experience is better to buy it new!
1.0,"substantial lag between pen position and actual lines. distance of lag changes with the  angle of the pen. you need to use the pen straight up and down to get anything close to the accurate position. always a few pixels off. tested with Adobe apps, as well as Paper and Animation Creator. all had problems connecting, line lag, and positioning issues.<br />stick with the Jot Touch for now. this tech isn't ready yet."
1.0,"Terrible, not compatible with iPad or iPhone."
1.0,Was broken when it arrived!
1.0,Terrible. Battery completely died within 3 months use.
1.0,Not very supportive on the wrist too soft.
1.0,Doesn't charge MBP and causes sparks to fly.
1.0,"Did not like the quality of this product, sent it back."
1.0,"I continue to have problems with my router losing the wireless connectivity. If you buy one of these routers, it will cost you not only the money for the router but also your time when you have to talk to Arris and your internet provider every month."
1.0,I ordered the wrong product (ASUS C201 11.6 Inch Chromebook) by mistake.
1.0,the color was much darker than its shown here. be careful choosing the color or don't buy it at all.
1.0,Ever since I received this product it has not worked properly.  At least 2-3 times a day we need to restart/reset the router to connect online.  It's a huge pain.
1.0,"Its been 2 months of use and the left hinge just broke, it didnt fell or took any abuse in any way, one day it started making a noise, next plastic pieces jus fell off the hinge when i opened the screen. Poor quality laptop. Dont buy this piece of crap, the right hinge is now broken, and because im far from usa i cant return it"
1.0,Great monitor with incredible screen resolution -- for the first 35 days then screen covered in vertical colored lines.  Failed just past the Amazon return deadline.  Heavy call volumes so can't get through to a Dell representative.  Can't use Dell's warranty chat because monitors don't have service tags.  Pissed off at having wasted $400.
1.0,First the charger port is not working I try many different charger it didn't work the antenner is poor hard to get a signal so I'm disappointed.
1.0,"Ordered as a 16GB, only has 7.9GB of storage! pathetic!! Also, does not have Microsoft Office as advertised. Will never order another!"
1.0,Worked for 6 months and then died. Not happy about it.
1.0,Did not know it did not fit into the camera. Return for refund.
1.0,Don't buy!! They don't stay on at all!!
1.0,I received it and used for just two day then It broke again!
1.0,I received used one although purchased new product. Previous user's configuration was left in the device and resource CD had scratches and finger prints all over. Very disappointed.
1.0,"After just three months, it's in the trash already! Two corners of the base where the i-Pad sits broke off."
1.0,"This is the worst computer we have ever bought. It was ok until one day when I wanted to play SimCity (2013). A lot of the keys on the keyboard stopped working, and we'd often have to hit both ctrl keys on startup, like, twice (it used to do that once a month, and you'd only have to insert it in once). And when we'd log on... BEEP BEEP BEEP BEEP until we hit all the keys. It just got worse from there. Today we got the infamous Blue Screen of Death after it wouldn't load for 5 minutes. Sometimes it just stops at the Resuming Windows..../Launching Windows...... screen. THIS is the computer that we have to get on to play Spore (2008), Train Simulator 2015 (2014), etc., because there Windows games and we currently have a mac. Yesterday we had to get an account related thing, in the middle of the night the mom and dad of the family (is one of those me or not.............. MYSTERY) had to go get the dad's work computer."
1.0,"Terrible. Do not buy!!! Tip broke off the first one I ordered in less than a week. Purchased a second one, thinking maybe it was something I'd done, but tip broke off of that one as well."
1.0,It doesn't even hold a full charge for my iPhone 6 six months after purchase
1.0,This does NOT work with Macbook PRO  OS X Yosemite 10.10.5
1.0,Didn't fit
1.0,Does not charge batter on think pads
1.0,I would go no stars if I could.  'Nuf said.
1.0,Worked great...then didn't work at all.  I've had it for 5 weeks.  It's out of warrenty. We use it for an hour or two a week. That's it.  No troubleshooting this thing.  ;(
1.0,The connection quality is terrible and it disconnects every 15 minutes
1.0,Horribly sound when tracking Apple iMac mouse over it. Sounds like a large scratching sound.nice to look at it but that's about it.
1.0,"This does charge, but it emits a terrible squeal while charging that is extremely high pitched and only heard by young people and dogs.  It has caused a lot of discomfort in our home and it needs to be returned."
1.0,"I bought this used, real cheap, as a test to see if I could use a Netgear Router with ReadySHARE on a DSL system. Although it claimed to work with all types of DSL, it did not work with Frontier. It seemed to initialize and startup correctly. All the lights, including DSL, were showing as anticipated except the Internet. This means that DSL made a connection. The Internet light remained steady red. I was not able to change this even by following troubleshooting instructions. I was also not able to access the modem router through my browser at the given address 192.168.0.1. I wound up giving it to someone who assured me they could get it going. Decided to go Frontier's ActionTEC [[ASIN:B00JWUOWDU Actiontec DSL Modem F2250]] modem router, which was working fine. It just did not have the functionality I have been used to over the years with my Netgear Routers, especially the [[ASIN:B00HEX851C Netgear WNDR4500 N900 Dual Band Gigabit Wifi Router]] which I have been using lately in several locations with the USB port & ReadySHARE capability. Luckily, I was able to get an open box [[ASIN:B00BR3XGP0 NETGEAR AC1200 WiFi DSL Modem Router 802.11ac Dual Band Gigabit (D6200)]] still in plastic &#34;for a song&#34;--no one seemed to want it because there was no User Guide. This has been humming!"
1.0,didn't work on my mac
1.0,It was the wrong size and was difficult to put on.
1.0,"It would of been absolutely perfect, if it wasn't for that right after i got it, the pointer started shifting one little click to the left every few seconds, wouldn't even be that bad of a problem, if it wasn't for the play menu coming up every time on netflix, and other programs that run full screen. Other then that, it would have gotten 5 stars."
1.0,"We bought 2 of these and they are both already broken.<br /><br />This tablet didn't even last a month before we started having issues. The screen would go black for no reason or the whole picture would become distorted. Youtube would freeze randomly and games would force close. We bought this tablet because we were buying for our kids. We thought we didn't need to spend a lot on a tablet that would just be playing a few games and watching youtube... well we were wrong. Like I said before, didn't even last a month before we started having issues and now it won't even turn on. It's a paper weight now. The 2nd tablet we bought force closes games and now for some reason ALL of the buttons are breaking. They are sinking into the tablet and they are now extremely hard to push. The power button is the worst and sometimes we can't even get the tablet to turn on because the button is almost all the way gone. We will have a 2nd paper weight very soon.<br /><br />We messaged customer service asking what we could do and they told us we could ship it back (we pay for shipping) THEN we pay a $10 fee (per tablet) for them to fix it BUT the $10 charge was only if they found the product to be defective. If they found it was &#34;damaged&#34; by us then we would have to pay more for it to be fixed or replaced. The thing that worried me is that although I asked TWICE how much it would cost us to fix it if they claimed it was damaged by us, they never answered my question. I'm not going to pay the same amount to fix is as we did to buy it. It's not worth it.<br /><br />***To customer service: If you guys want to fix my tablet and not charge me more than $10 (because these things are DEFINITELY defective), then I will change my review on the customer service aspect."
1.0,still no speaker or headphone jack?  how are we supposed to sync with audible books?
1.0,"Within a week, the rubber ear pieces came off and there is NO way to attach them back on.  Very disappointed."
1.0,Was not a 6 ft cord and didn't fit the laptop
1.0,Don't buy from from this seller under any circumstnces. The item will never work; it is counterfeit so Windows won't recognize it. People who are saying it worked or there is a fix are making bogus reviews. I spent a whole day downloading those supposedly fixes and they did not do anything other than render my laptop unstable. I both 2 of those from these bandits and none did not work.  And shame on them. I am giving then 1 star because I cannot give 0 or a negative value.
1.0,"Not that great. I bought this thinking it would be a quality product, noting that it was made by 3M. However, a few weeks in and I am ready to toss it in the trash. First, the filter is not a &#34;film&#34; as you might expect. It's a sheet of plastic. It has weight to it and will move around on you. At least 5-6 times I have come back to my computer and the filter has become detached from the screen and was laying on my keyboard. Other times, the plastic doesn't stay flush with the screen and bows out, causing distortion in the image. I would not recommend this product to others."
1.0,"This item is, at least now, not required for purchase, if you wish to power your Fire via a USB port. It's just a USB cable, which is now included with the Fire device, as a cord connecting the Fire to a small adapter plug (a common accessory nowadays). If you wish to power your Fire via USB, just connect the cable that comes with the Fire directly to the USB port on your TV (unless that port happens to be very far away, in which case any another longer USB cord with the same ends will suffice, one MicroUSB plug and one regular square USB plug), rather than to the included plug."
1.0,"Not very happy with it. I guess you really do get what you pay for. Easy set up, worked fine for 2 days. Then started having problems with playing videos on Facebook<br /> Spent hours on the phone with tech support. Still unable to play videos. Also the touch-screen is not very responsive."
1.0,It fractured after 1 month
1.0,After 2 months stop working
1.0,Too big for my 7 inch screen
1.0,Mouse Scroll did not work
1.0,"This was delivered during the summer at our school.  When it was opened at the beginning of the school year the pen had a battery already inserted inside which had corroded and ruined the pen.  I understand that it was past the time for returns, but it was also suppose to be in unopened box with the pen and battery separate.  I am not looking for any replacements because of the late date."
1.0,"Absolute junk. Poor image quality. Flimsy construction. (It fell apart in my hands taking it out of the box.) The method for updating firmware is a joke. It does NOT connect with the Amcrest NVR that Foscam sells, even though Foscam tells you it does. (Amcrest tech support told me they have LOTS of problems with Foscam cameras, ESPECIALLY THE C1.) If you for some reason decide to purchase this garbage, put Foscam's tech support phone number in your speed dial-you're gonna need it.<br />AVOID-AVOID-AVOID!!!!"
1.0,This was really misleading as it was listed as xxl......... no bigger than a standard mouse pad.  What a waste of money!!!!!!
1.0,Microphone worked great for about a week then just died. May it rest in peace. Returned. Tried to buy from another site and they emailed me that the product was not up to their standards so they pulled it off the site.
1.0,i thought it was something else
1.0,"Hi<br /><br />I bought this laptop about a month ago. Upon opening the laptop i noticed the CD drive stuck out from the line of the laptop. This misalignment of the CD drive is not something i would expect from  a + $800 laptop. Another problem with the CD drive is that in the advertised pictures the CD drive is Blu ray. The other night i tried using a blue ray disk and the computer read nothing.<br /><br />Another problem... when typing, most times i press the space bar it squeaks.<br /><br />Defiantly not what i expected, i don't advise getting this laptop for yourself."
1.0,The letters and numbers on the keyboard cover I received were not centered on each key. You could not use the lights on your keyboard with this due to the off-centered lettering. Also the color was not as bright as the photos online. I will be returning this
1.0,"Didn't last 2 months. Bought this & 3 Irulu 7 tablets at the same time and this one being used less stopped working, won't take a charge, not worth the extra money."
1.0,This battery did not last one hour.  The amount of money charged for this battery was totally not worth it.  Even though they returned most of my money I would not recommend it at all for any reason.  Save your money with this company.
1.0,It doesn't stick to your screen.
1.0,P.O.S....
1.0,The cable I got is not Displayport 1.2 compliant.  It had the exact same behaviour and issues as from 2 Displayport 1.1 compliant cables that I had.  This item is either packaged wrong or faulty.  4K monitors require Displayport 1.2 compliant cables.  They are hard to find and you have to be vary careful checking the specs before buying.  All the reports of 4K monitors going into sleep mode or going black after seeming to work are because of using non-compliant cables.  Most retailers are not up to speed with these specs.
1.0,"Good E-reader before it stops working.  After a few month, my kindle had problem to connect to the Cloud to download booked I've already paid for. I spent more than 5 hours on 7 or 8 calls in addition to about 10 emails with the Kindle support team. The problem is still not resolved. And the kindle customer support never ever get back to me even after repeatedly promised to do so.  What made the whole experience beyond ridicule is that my credit card was charge by &#34;Amazon Services-Kindle&#34; for the the issue they've never fixed or care to fix."
1.0,"Don't waste your money on these!  You get what you pay for.  This product is a potential fire hazard!<br /><br />2 of the 3 charging cords began heating up at the iphone plug side, (enough to burn my fingertip), before I unplugged to let it cool down.  After the cords were allowed to cool down, they no longer worked with my iPhone 5s.  Since I view this product as a fire hazard, or worst case - damaging my phone, I simply threw the 3rd one away, along with the other 2 useless cords."
1.0,There was a green dot and a white line across the screen. I was very disappointed in the fact that I received a broken screen to replace my already broken screen
1.0,It took a network engineer to figure out why my WiFi network was so slow.  He said this extender was delaying and dropping packets even though the radio signal was steady.  Replaced it with a Netgear extender and now everything is working great.
1.0,I received this item as an xmas gift. While it does work good I stopped using is do to heat concerns. It gets very hot and starting to melt the plastic. recommend purchasing a different product. I am afraid it will catch on fire.
1.0,"This is the worst computer I have ever used. I would give it zero stars if that were an option. I purchased the laptop at Frys, the Internet Explorer and WiFi didn't work so I returned it within one week. The techs there were not able to fix it and gave me a new one. The new one is also not working properly. The Internet Explorer and wifi also do not work. I contacted Frys who refused to replace it and told me to contact Acer directly. I contacted Acer requesting a refund. They refused to do so. I was on the phone for 1 hour with them, got terrible customer service and no resolution. They told me to mail in my laptop at my own expense. I am an independent contractor and need my laptop to work. I told the customer service rep this and she told me to borrow a family member's computer. This is not a solution. The end result: I have to mail in the laptop, wait for them to look at it and try to repair it. Since Frys was unable to fix the first lemon, I doubt they will be able to fix this one. I wasted $1400, not including the software I purchased for the laptop."
1.0,Don't be fooled when you check the properties of the card because it will show 128Gb which must be accomplished by some cleaver software programming?<br />7.4Gb per h2testw testing.<br />I tried on two different computers to download 8Gb of music files and it could not store over about 8Gb.<br />I tried formatting on two different (Windows) computers and it could not complete the formatting.<br />Fortunately Amazon is going to refund my ~ $22.
1.0,Nice product but does not work
1.0,"I got a Kindle Fire in 2012. It will not charge anymore, have tried four different cords. Called amazon, admitted known problem but only offered discounted new one. This is my third Kindle purchase. Disappointed in AmaZon and I am Very good customer!"
1.0,"not good at all. after a week, a key felt down"
1.0,The magnet is not strong enough to stick on the gas tank.
1.0,"Just like Markus L. Nightmare of a case. I tried to save money (didn't want to spend $600+ on an iMac case). Now I have a worthless $200 iLugger and a $600 cracked screen repair bill from apple = $800 I could've spent on a case that would've actually protected the Mac. Cardboard box it shipped in would've been better. Take it from myself and Markus. DO NOT BUY THIS CASE!<br /><br />(for the record - I was very careful when transporting the mac in the case. I didn't assume this thing could take much abuse, but I figured it would be better than nothing. It's not)"
1.0,These do not work 99% of the time
1.0,It is not very well made. The fabric wasn't stretched right and so there were a lot of visible big air bubbles.
1.0,One of the sticks didnt work
1.0,The case itself is okay but there was a long cut across the leather I thought it was the design but it was too late when I realized that was not the case I had already rated it.
1.0,the case is great - hard and protected my fire when dropped.
1.0,"I get 50Mbps with direct wire but with one device wired through this switch the speed drops to 7Mbps. Not the direct pass through advertised. The barely-any-English Tech Support was difficult to reach, highly scripted, and less than helpful.  I will return for exchange of same product, still hopeful I got a bad unit.  I'll update this review after receiving replacement.<br /><br />UPDATE: Replacement unit was comparable in poor performance to the first. In the end, I failed receive a product consistent with the product description, specifically: &#34;full wire-speed&#34;. It works, yes, but at 1/3 the speed of my wireless connection and 1/7 the speed of direct wire.<br /><br />I would not recommend this product to anyone who has other options."
1.0,"At the time of this writing, this product has five 5-star reviews. A look at the reviewer accounts shows that four of them simultaneously wrote similar or identical reviews for several other (questionable) products, all from the same small group of sellers. The remaining review is a cut & paste of a recent SanDisk SD card review, with the word &#34;SanDisk&#34; clumsily removed wherever it appeared. See &#34;http://www.amazon.com/review/R2R3IFXVSB4B5Y&#34; for the cut&paste source.<br /><br />If that's not a red flag, I don't know what is.<br /><br />The other red flag is price, which is about 40% below the expected price or real memory. The flash drive and SD card memory market is highly competitive, and there just isn't that much room for a generic to come in at such a low price. If a price seems too good to be true, it often is.<br /><br />I advise extreme caution. Your valuable data is at risk.<br /><br />Beware of fake capacity SD memory cards. This and many other cheap, apparently-high-capacity SD memory cards are often low capacity 8GB or 16GB cards that have been hacked (controller chip settings altered) by dishonest Chinese suppliers so that they show a false inflated capacity. That is why their price is so low. These cards are then redistributed by many clueless resellers and by many other fully-aware resellers who are out to make a quick profit.<br /><br />Such cards will show their false capacity both in your phone and in Windows properties, and they will even work normally under low usage.  However, once their true (low) capacity is exceeded, they will quietly lose or corrupt your valuable data. Files will look okay in their folders, but will be corrupt when viewed, played, or otherwise read back.  Your photos, videos, music, contact list, and other data will be irretrievably lost.<br /><br />Be especially wary of cards with a stated capacity of 64GB or above marked as &#34;SDHC&#34; (not &#34;SDXC&#34;). The SD card association controls and licenses the SD card standards and they define &#34;SDHC&#34; up to a maximum capacity of 32GB. For larger capacity cards, only the &#34;SDXC&#34; standard is valid.<br /><br />There are plenty of good 32GB SD cards are out there. Expect to pay roughly $15 and up for 32GB (as of Q3 2015) and significantly more for 64GB and 128GB cards.<br /><br />If you do buy a low-priced card, the first thing you should do is test the capacity using a utility called h2testw. This will fill the card with data and then verify that it can be read back intact. The write phase usually completes without error. It is the verify phase that exposes the fake capacity. Testing the first 32GB is usually sufficient.<br /><br />You can also test by filling the card up to at least 30% with videos or other large media files and then *most importantly* check to see if they can be played back. If the capacity is faked, the first few will play, but past some point, the rest will be corrupt.<br /><br />Search for &#34;fake capacity flash&#34; using your favorite search engine for more information.aximum capacity of 32GB. For larger capacity cards, only the &#34;SDXC&#34; standard is valid.  There are plenty of good 32GB SD cards are out there. Expect to pay roughly $15 and up for 32GB (as of Q3 2015) and significantly more for 64GB and 128GB cards.  If you do buy a low-priced card, the first thing you should do is test the capacity using a utility called h2testw. This will fill the card with data and then verify that it can be read back intact. The write phase usually completes without error. It is the verify phase that exposes the fake capacity. Testing the first 32GB is usually sufficient.  You can also test by filling the card up to at least 30% with videos or other large media files and then *most importantly* check to see if they can be played back. If the capacity is faked, the first few will play, but past some point, the rest will be corrupt.  Search for &#34;fake capacity flash&#34; using your favorite search engine for more information."
1.0,It just did not work for me.
1.0,Damaged!!!!<br />Can provide pic if needed!!!!
1.0,"The case is great - but the cutouts don't fit the LG GPad 8.3 I got from Verizon just last month. If your speakers are on the same (L/R) side as the camera lens, it won't fit yours either. It's a shame, really."
1.0,"Do not buy this headset, i learned the hard way that this model is known to be deffective. There is a ear bleeding buzzing noise that cannot be fixed."
1.0,when they said to help dry with a air dryer...I stopped and returned it.
1.0,Horrible!
1.0,Bad product.  Had to return as hard disk failed.
1.0,"As others have point out, if it's too good to be true, it probably is.<br /><br />I barely had any dirt on my Macbook Air screen (no liquid stains or sticky residue) but all these wipes did was create smudges after smudges. Needed about 5 wipes just to get it to a decent state. So here I am now left w/ 15 wipes and based on the amount I need for the MBA application, I can use them on 3 other devices @ most (w/ a similar screen real estate as the MBA)<br /><br />Also, they are VERY DRY out of the box. So pls do yourself a favor & go w/ a liquid spray cleaner + a microfiber cloth combination. Glad it only cost $6."
1.0,Wont't work for tablets
1.0,Did not work to use PS/2 keyboard with USB port.
1.0,"The sound quality is decent, but that's the only thing to like about these stiff, creaky, cheap-feeling, pinchy headphones. The in-line volume control introduces noise when it is used. The on-ear ear pads are not comfortable on actual ears. The boom mic doesn't mute when raised. Truly disappointing."
1.0,disconnects every 10 or so minutes.  worked well for a month or two.  now i have to buy a new keyboard :(
1.0,My tablet screen cracked because of the case the pen cracked it
1.0,"Got it for use in an HP laptop with an Intel Celeron processor but it came back with an Error &#34;unable to start device Error code 10&#34;. Tried it in Asus, Dell, and Sony same issue in all four."
1.0,Just note that all 5 star reviews come on the same day like Aug 29th. Obvious scam and they should mention doesn't even work on note 4...
1.0,The cords are not held tightly and fall out. Spacing is too wide.
1.0,"We got Lost and Stolen item and Xfinity wouldn't activate it<br />[ASIN:B006IJHK96 Linksys Advanced DOCSIS 3.0 Cable Modem, Certified for Comcast and Compatible with Major Cable Providers (DPC3008-CC)]]"
1.0,DONT BUY THIS IT DOESNT EVEN WORK
1.0,these didn't work had to return
1.0,"Definitely the worst set of speakers I've used. Wish i could give no stars. I've given 1 star to products that perform poorly, but is it fair to give 1 to a product that performs poorly and prices as ridiculously as it's performance? Ignore my 1 star it's actually a zero."
1.0,"I purchased recently, seem to work for a few hours, then became very sluggish.  The next day  cpu wouldn't even start, I removed and installed old ram the cpu loaded and worked fine.  I would not purchase again, not worth the hazzle.  I contacted seller, they responded with an email to test the memory, to see if bad stick, yes there is one."
1.0,Very poor quality. Runs slow. After 2 months wouldn't stay on with out being plugged in.. Less than 6 months and battery blew up inside.
1.0,Does not work in my 10.1 tablet. Does not work in my new FIRE. Does not work in a card reader. It does not work! Never did. Found out too late to return the POS.
1.0,"cannot hold much memory at all! i had a total of 10 games on there,no photos or videos and it was at full capasity. wish i would of known that before i purchased the product."
1.0,Can not activate because it is a comcast modem that is only for rental.
1.0,"Day I bought it, it would randomly disconnect within a foot of the wireless receiver, even after updating the firmware.  The sound quality of the headset isn't that good either as well as it's pseudo surround sound feature.  If you're going to invest money in a good headset, invest in a Sennheiser.  Not only do they sound much better, the build quality matches.<br /><br />This is definitely a headset that is getting returned."
1.0,"Even i chose the cover for iPad mini, I got the one for a normal iPad."
1.0,Increase the signal but is not steady at all. It is not useful.
1.0,Could not get it to work with windows 8.1
1.0,Did not work in any outlet I saw in Denmark. It does not fit the outlet. Simply the wrong design.
1.0,Zipper broke day 2. Not much else to say!
1.0,"This package contains two microphones.  The larger, which I was hoping to use, did not work.  It was dead out of the package.  The smaller one works fine.  Fortunately Amazon returns are very easy."
1.0,None of them work. Not worth the buy
1.0,These were terrible. They don't work well at all.
1.0,Dont waste ur money we got this item n it broke got a replacemnt n that broke too.😡
1.0,These are not very sturdy. They move with the slightest touch to the screen. Do not buy!
1.0,"the quality was just too poor to describe. bought one from fry's on sale for about $11.00 with mail-in rebate for promotion. used about 1 month or so, it just stopped working. poor materials, weak structure, loud fan noise....etc., etc. don't buy it even it offers for free. just one more junk for recycle bin."
1.0,"my keyboard have a whole line of letters that do not work i just bought it A;Q;Z;1, please help!!!"
1.0,ordered for my daughter in college.  she called me after using it 1 week and reported it no longer chargers her devices.
1.0,"Purchased 256 G flash drive. Drive received was labeled as 256 G; however, drive only had 32G of memory. I'd be very leary of purchasing this product."
1.0,Just got this today. First i noticed that it come with 2 usb ports one you have to use to plug it up so you only really get one extra. Also set up on my laptop and started running it for like 20minutes then laptop crashed. I have HP dv7. Where it vents from the corner and theres really no fan in the corner. Maybe my 17inch laptop is 2 big but the only thing i liked about it is its quiet and clips that keep your laptop in one place.
1.0,"I bought this battery to replace my original Dell battery which had to stay plugged in all the time because it used up its charge. I expected this battery to last long as a brand new one.  But to my surprise, it only lasts 2 1/2 hrs on screen saver mode.  I wasn't even using it!  I expected this being a Dell battery it would work.  I could've bought a generic brand much much cheaper but thought going with the Dell brand would've been a  much better product.  I was wrong. I haven't decided if I'm going to send it back or use it as an extra battery for emergency use."
1.0,"low quality, it stop charging the battery at the second day of use, it just stopped detecting its own power adapter as a valid one and refuses to charge the batter.<br /><br />Not buying DELL again, their AC jack is to poor quality."
1.0,It did not fit my macbook pro at all! It was only 12 inches and my mac is 13 inches. Not sure if they sent me the wrong thing or not.
1.0,I only got this because amazon said its was it was the only I shouldn't buy with the  tablet I getting an it don't work.
1.0,This is the worst product I have ever gotten from Amazon.  No customer support.  They will not return my calls.  The tablet stopped working after 90 days and no I get an email saying that the warranty is good for only 90 days.  Don't waste your money!!!!  One Star is too much for this piece of garbage!!!
1.0,"I really wanted to love this thing... however, it will not mount my external hard drive or an 8GB miniSD card. It charges my phone, and will sync with iTunes, but I don't need a USB 3.0 hub to do that.<br /><br />Will be returning it because I can't use it."
1.0,"Because the cable is flat it gets kinks in it. Does not let enough power through to charge my phone at the correct rate, so complete charge ups are long. The biggest problem are the connections on the mini usb end that houlds it in my phone.  They wore down in a few weeks. The bulb lights up my room at night, so I had to put my phone under the bed. I say had because I threw it out because it kept slipping outof my phone."
1.0,Product description did not match the product I received. The timing was different.
1.0,DID NOT WORK
1.0,"DO NOT BUY THIS MACHINE.  I've had to replace it 3x, and on the 4th replacement I gave up and just took their 80% refund.  That's right, they would not refund 100% when the Kindle never worked properly.<br /><br />Now let me tell you about how I used it... I used it to repeat ONE song to put my kids to sleep.  It only repeated an ocean waves/white noise song.  Over and over, it's only task.  Three different kindles, all ended up frozen on either the AMAZON screen or the FIRE screen.<br /><br />They were very kind to send replacements.  Sure they came quickly but they all froze doing the same task even w/ different song files.  Save yourself the money and the headache of continually replacing this thing.  I plan on using my 80% refund on buying a real white noise machine which I know will not freeze."
1.0,No on/off switch. Worked for approximately 5 seconds. Total waste of money. Don't bother.
1.0,"Horrible in all ways possible. Bought this to replace another iRulu device that broke. Had it for less six months and it gave us problems the whole time through. Never was told about a 90- money back guarantee. And in their year warranty (that I found out after I tried to send it back), I must pay half to &#34;replace&#34; it. Never will I purchase such cheap equipment from this company. I bought a case for it and used it for email, browsing, and apps even with light use, it couldn't handle it. Both devices broke! And both devices were broken due to internal damage. Nothing on my part. I highly recommend AGAINST this product and the iRulu brand in general! Horrible product quality and horrible customer service! DON'T BUY!!"
1.0,Ive been having issues with this product ever since I received it.
1.0,Broken within hours.
1.0,Ipad does not stay in the hinge portion when closing.
1.0,"No matter how many times I tried, I could not get it to install properly. My monitor would not recognize the card. I have used Radeon products in the past without any problems. Could not figure this one out."
1.0,Does not fit regular phone
1.0,"Within about 5 minutes of being connected to any of several different Macbooks, audio from the mic would become garbled, requiring that I unplug and then reconnect the headset in order to be understood.<br /><br />Another problem is that the headset does not provide monitoring of the input signal. The earcups provide great isolation, which means that you can't hear yourself talking with the headset on, which stinks."
1.0,It keeps disconnecting and the volume isn't that high
1.0,Was fine at first but after a month I noticed chipping on the corners. Soon it was cracking and pieces were breaking off. I have never dropped it or even been hard on it.  Terrible!
1.0,"Received defective unit, it initialize as usb cable, but nothing happens after that. Tried to connect it to my Mac and it didn't even show up. The first generation looked tiny and it had LED activity indicator."
1.0,"After 3 Kindle Fires I bought a Samsung tablet and discovered that the on/off button does not break, it does not lock up, it does not prevent you from watching videos other than Amazon, it is much faster and it is cheaper! Whatever you do: do NOT buy a Kindle!"
1.0,Overheated and died on first use. Total waste!
1.0,Charges too slow. Even with the box that came with your phone originally the cord makes it charge slow
