overall,reviewText
4.0,"Hardware? Outstanding! Software? Horrendous!<br /><br />This item is tiny and works extremely well.  It comes with a short cable to connect to your computer.  It's very inexpensive. Perfect.<br /><br />However, I strongly suggest letting Windows (7 in my case) detecting the device the first time you plug it in and see if you can do what you wish to do with generic Microsoft drivers.  I found that the device worked perfectly with that setup.  When I tried installing the included software, I was surprised to find one of those obnoxious &#34;bloatware&#34; monsters giving birth to numerous ad-filled utilities all over my PC! I couldn't wait to uninstall it (them)!  Imagine my annoyance when I found that these programs were of the &#34;self-protecting&#34; type, that hid themselves from my uninstaller.<br /><br />Horrible.  I had to dig them all out and then clean up the mess with CCleaner.<br /><br />Samsung deserves high marks for the hardware but they should be ashamed of themselves for including such terrible software to unsuspecting buyers, IMHO."
4.0,works well and as described
4.0,Better then expected!!! Super fast!! And high quality display
4.0,good
4.0,Fits my iPad3 very well.
4.0,"This is a great first mouse for those with wide hands or slaw grips.  8000 dps is plenty for a gaming mouse.  The software can be a little slow but it is very simple.  The ability to change the sensitivity at the click of a button is great for gaming and photoshopping.  I have tested the vibration damping and it works flawlessly.  The only problem I had with this mouse is some driver or software issues, but they can be easily fixed by reinstalling drivers and software.  Also the support center is great.<br />I recommend this mouse to casual gamers."
4.0,"Good product, works great, and I like the holder for the charging cable underneath."
4.0,Small for little hands. nice!
4.0,Little tedious to adjust every time you want to change height.
4.0,"My standards are low. It provides power, doesn't get too hot. Unfortunately, only two of the four original mount holes lined up. Not terrible though since it was still firmly held in place. Does what it says on the label."
4.0,"Well made, works as advertised."
4.0,"seems to work well. went on smooth, only time will tell"
4.0,good product for the price..
4.0,Works as expected and the price is right.
4.0,Good
4.0,Has really fast data transfer when plugged into a USB 3.0 port
4.0,Must buy
4.0,Works as advertised.
4.0,On the smallish side for size 9 hands
4.0,"I'm not a huge fan of touchscreen devices, though this one has its pluses and minuses.<br /><br />On the Positive Side: it's easy to put items into collections - I wish I could drag/drop items, but being able to click check boxes and easily type is a positive. The ability to select different font types and sizes is nice, and you can easily add bookmarks. My kindle just updated within the past few days and added the &#34;Bookerly&#34; font, which is Amazon's font specifically designed for kindle. It's nice, but I prefer Palatino out of the options available, so I stuck with what I already liked. The price is good, and it can hold a LOT of books. The screen is also easy to read, even outside in bright light.<br /><br />On the Negative Side: The touchscreen is really sensitive. If I bump the kindle, all of the sudden my font is huge, and then I have to make it smaller again. Or I'll find myself on another page. I appreciate the ease on turning pages, but constantly having to readjust my font every time my cat decides to bump the kindle, or if I put it facedown on my lap for a moment, is really frustrating. There also isn't a built in light on this model, so you need to get a booklight or make sure that you have adequate light to read with.<br /><br />Overall, it's a good kindle, but I miss my buttons... I just couldn't afford the version of the kindle that actually has buttons now!"
4.0,Looks very good on my mac
4.0,Over a year and still going strong. Wish it didn'y tear a bit. Otherwise it's perfect!
4.0,good
4.0,"Works great, but could be a little smaller."
4.0,DID NOT NEED IT
4.0,Great value. Thin and fits well.
4.0,works great
4.0,Nice little keyboard cover. Matches my office colors and it's nice to have a little barrier to protect the keyboard from getting really dusty and dirty. Easier to clean this way. :)
4.0,"Great bag, just really small, my charger can't fit inside the bag"
4.0,Nice product I recommend
4.0,Got a call from anker and sorted my issues out.
4.0,this mouse was a huge step up from my 10 year old Logitech mouse....its super fast and sensitive but the setting are customizable through the software it provides you with. you can also change the sensitivity by clicking the 2 buttons below the scroll wheel. if you don't like the green you can always just turn it off. this is probably a standard size mouse its not small but its not huge.. overall its a good mouse
4.0,So far so good
4.0,good price they work fine
4.0,This cable is satisfactory.  The cable is a little thin.  I damaged a good USB cable because it was persuaded into a right angle turn which eventually broke the cable.  I would pay more for a stronger cable.
4.0,"Mostly happy with this laptop. Sometimes the mouse stops working which I discovered is a common problem with this computer. It is a fairly simple fix, but nonetheless annoying. Don't buy this if you want something with a great webcam. The webcam is VERY fuzzy and there are several recommended solutions, but so far I haven't found one that worked.  Other than that, it is pretty quick and does what it is supposed to. The sound on it is very average so this is not going to be a great laptop for the music lover."
4.0,great monitor!!! very nice!
4.0,It is what it is and does what it does: it's a keyboard. Quality's pretty great.
4.0,It works well
4.0,"I do like this bag, everyone said it was great for students, which it is, but its only enough room for a few binders, a book or two, and then your laptop."
4.0,"Works fine, but came unglued because the fit of the cover is so tight."
4.0,A bit of a learning curve to get started but I find I really like it particularly if one does a lot of drag and drop. Seems to have eliminated my RPM wrist pain
4.0,Good product.  Works as well as name brand.
4.0,"Solid gaming mouse for the price, LED light actually looks cool at night, only con would be more customizable buttons will be preferred, but I cant complain for the price."
4.0,"So far, it is very nice & my son loves it."
4.0,I've never had one of these adapters go bad...I'll use these forever!
4.0,good gadget!!
4.0,"No issues with usage since I purchased this. While the body is metallic, the carriage is plastic. Latter's construction isn't as solid as I would like. But as I said, it works. Was willing to pay higher given the USB 3.0 support (but have found that most times there's no noticeable lag issues with using USB 2.0 slots)."
4.0,Very good and useful.
4.0,Very pretty and works well! Do have some scuff marks on it from normal wear and tear but would totally buy again!
4.0,good product
4.0,it will perfect if come with 1 more dust filter at bottom
4.0,"very easy to configure, straight forward options. I am a network administrator so what I find easy, others might not. The two things this unit desperately needs:<br />1) larger holes for antenna access. I had to modify the corners to get better antennas on the unit. The bigger antennas improved performance by about 20%. View image, not pretty but effective. Im sure it voided the warranty but who cares for $35<br />2) mounting options. (there are none). This thing is so small and light the power and network chords move it around with ease.<br /><br />Other thoughts, flash the firmware as soon as you get the unit."
4.0,THE MEMORY ARRIVED IN A REASONABLE TIME AND WORKED AS IT SHOULD.
4.0,This keyfolio is great. It works well and it fits my husbands iPad perfectly.
4.0,"I love it, I just wish I could download books without having internet service like I could with my keyboard Kindle."
4.0,So far I love these. The sound quality is fantastic and the color features are a cool addition. Cord is quite short though.
4.0,Very nice. Easy to put on or take off.
4.0,"The transformation is a little rough, one leg doe not rotate as much as the other, good USB however, cannot beat the value."
4.0,nice
4.0,"Mounting the SSD to the adapter was a piece of cake. My desktop did not directly support the adapter because the chassis used a proprietary sled design. However, the adapter fit into the sled tracks well and sits securely."
4.0,Perfect starter tool kit.
4.0,Works great with the Raspberry PI unit.
4.0,the RAM is installed and performing as expected. It was identical to the sticks already installed. Just expanded to 4 gig. The RAM that was installed before has been operating for 10 years in an office PC.  The new RAM is the same brand and size.
4.0,The mouse looked awesome and well constructed. It did not have LED lights as mentioned so we had to return it.I gave it four stars instead of five because of no lights would have gave it another star had it had them.
4.0,For the price  this tablet does the job. The Antroid OS system is more then sufficient to handle  your daily tasks. The display is good also. I would not agree that the battery last for 7 hours as stated in its write up. But ultimately this tablet is well worth it for the price.
4.0,It is sturdy and serves its purpose.
4.0,Still working great after all the other chargers that I bought at the same time stopped working.<br /><br />Charges fast. Reliable product .
4.0,"all worked, came in on time"
4.0,"It's great!  I wish the delay in highlighting and typing notes weren't there, but otherwise it's great!"
4.0,Worked perfectly. Arrived when stated. Worked on Windows 8.1 and also on Windows 10 when upgraded.
4.0,"As many other users noted, one of the joysticks is guaranteed to start squeaking, even after light use (less than 3 days). I took the controller apart and lubricated it, though, and the squeaking stopped.<br />It's not the most comfortable of controllers to use (my old limited edition TRON controller had ergonomic touches to it), but it gets the job done, and you get used to it. The USB works just fine with laptops, and the installation process is fairly simple, thanks to the disk. I can confirm it works with Skyrim (from Steam). I didn't do any syncing with Steam to use this controller though; I simply plugged it in and played, with no issues."
4.0,Works fine.  But it gets HOT under sustained reads/writes (as in backing up/copying a drive).  No warmer than any other device for routine use though.
4.0,"Good computer.  Not as speedy as I was expecting.  Many problems installing Windows 10, but can't fault the laptop for that.  Just can't figure out why it is so slow."
4.0,Great Design... so modern and clean. Lightweight!
4.0,I bought this to explore some of the KALI2 hacking tools. I would not leverage this as your core home wireless router / WAP.
4.0,"Crucial recommended PC3-12800 for my Toshiba L675D, but it would not boot.  When I investigated further, the manufacturer and a couple of other sites said PC3-8500!  Crucial tech support was no help at all.  He said they guaranteed the recommended memory would work and recommended against using this memory &#34;because it's for a Mac.&#34;<br />Well, I've been working on computers for many years, and I know that computers can be very picky about memory.  I've learned to trust manufacturer specifications.<br />I returned the PC3-12800 and decided to try this set, since the specs matched.  (Thank you Amazon for your excellent return policy!)<br />It works!"
4.0,excellent!
4.0,its nice...
4.0,So far it's worked great.
4.0,"I started purchasing these for our MS Surface Pro 3's (since they only have one USB port).<br />Since these have the ethernet port, I was able to stop purchasing the docking station for most of our employee's saving money.<br />I now have two plugged into the ethernet cable on the work bench and just plug in which ever tablet is brought in to be updated.<br />It works great for the HP 900/1000 G1 tablets as well as the MS Surface Pro's."
4.0,"Great replacement, however I wish it came with a 90 degree plug in so this one doesn't get broken or ruins my computer jack like the factory one had done."
4.0,"Good speed, does what it needs to do without problems. Continuous shots are great with such speedy card."
4.0,good product
4.0,"I like this bag mostly. The airport security feature is definitely a plus and it's quite spacious and has plenty of room for my stuff. The only reason I've deducted a star is because of it's bottle holder. It's good that it has an elastic band to keep it in place, but the zip is pointless (would be nice to have a double zip that locks to hold the bottle in place)."
4.0,"Four stars is generous considering how much trouble I had installing the software or getting this tablet to do anything on the various computers I tried, but I suspect these are short-term growing pains of a new product and my sense is that Wacom makes quality stuff and that most people buying the tablet will be getting a more mature product than the early release I received for review purposes.<br /><br />The installation CD relies on the availability of online driver files which I do not think were online when I first received the tablet.  I have managed to get the tablet to work (at all) on a new Windows 10 Toshiba laptop - I also tried on an older Windows 7 Lenovo, my new Macbook Air, a Mac mini, and an older Macbook (whose OS was too old according to the installation software), and my Ubuntu 14.04 desktop at work (no go).  The CD could not be read by the Mac mini and necessitated a visit to the Genius Bar at my local Apple store to get it ejected (turns out you need a wired keyboard to be sure to eject a stuck CD).  I may have actually successfully installed the drivers on my new Macbook Air but didn't know it (see below).<br /><br />After numerous hard reboots and try try again I finally managed to complete the installation process on a new Windows 10 laptop - suddenly managed to get to the finish without the system hanging, and amazingly, saw that the tablet controls the cursor, but then what?  It turns out that you have to register the product to get a free copy of Corel Painter Essentials 5 in which yes the tablet works.<br /><br />My adult son is pretty psyched about using this tablet when he saw it - he is more familiar with Wacom then I was, and I expect he will get the most use out of the Windows 10 laptop anyway, so I feel pretty good about this - I think a motivated user with some artistic ability will probably get good use out of this.  Like I said, four stars is probably generous based on my experience, but there appears to be a large community of Wacom users and a lot of instructional videos available online - I think eventually this tablet will have that kind of community support and so I am giving it an extra star for potential.acom users and a lot of instructional videos available online - I think eventually this tablet will have that kind of community support and so I am giving it an extra star for potential."
4.0,Super easy install. Works from the get go.  The only reason I didn't give it a five is because it is a little difficult to adjust one it is in place. That said. You get it in the right spot and it will stay there.
4.0,nice
4.0,"Super cool organizing gadget. The smaller straps are nice and stiff and the rubber tread grips well. The larger straps are definitely only good for larger items as they have more give in the tension. It has no problem holding something as small as an ink pen or as heavy as my iPhone.<br /><br />This one is about as wide and slightly longer than a standard magazine (think Cosmo or Popular Science). The backing is quite solid but it feels as if their are two pieces (or maybe mine just got bent in shipment?) so it has a bit of a curve where it naturally flexes in the middle. Not a big curve, but enough that it doesn't feel as substantially solid as the smaller versions.<br /><br />The pocket is small and won't hold much over a granola bar. Best used for documents maybe? I have a hard time imagining what I might put in there. The little hanging strap is a nice touch, though I can't see when or why I might want to hang it. Still, always nice to have the option!"
4.0,WD has always been my favorite when it comes to hard drives. 1 star less than 5 cause my previous one is getting sluggish after using it for a couple of years.
4.0,Very nice!!!
4.0,"Expected for category (netbook/laptop): 8.1 OS (still can upgrade); no touchscreen; limited disc (solid state); slower than usual laptop. Also, the trackpad requires the thumb strength of Larry Graham doing slapbass to engage the padbased mouse clicks.  So, in general, this category can't get above 3.  For this category: 5 Fantastic value.  Better value than even Chromebooks.     On balance. 4"
4.0,I put this card into an Alienware M17x R3 using a modified bios and tweaked drivers. It works great only thing is the seller didn't include the X-bracket.
4.0,"It is as advertised.  I had the 7&#34; Samsung tablet and now the 10&#34;.  The screen size more than doubled.  I like that.  Otherwise it's the same, just bigger."
4.0,"Great keyboard for the most part.  Instead of giving such a long introduction I'll just right down to it:<br /><br />Things I really like about this keyboard:<br />1) It's got mechanical keys that really make typing easier.  I replaced a different one that was more like a laptop keyboard.<br />2) It's fully wired with a long USB3.0 cord.  This basically makes sure there are no mistypes or battery issues.<br />3) The media buttons are simple and very useful.<br /><br />This I didn't like about the keyboard.<br />1) The biggest problem I had is it has a very rough sharp ridge on the front.  It got painful after a while, however, this was easily fixed by buying a separate wrist restpad. (-1 star)<br />2) It sometimes had a little bit of issues with sliding around my glass desk, not enough to remove a star as it wasn't horrible, but beware or prepare to get something to keep it from sliding.<br /><br />Other thoughts:<br />This keyboard is loud, like throwing legos down a flight of stairs loud.  Don't use this in a quiet environment.<br /><br />Aside from everything, I have no regrets for this keyboard and don't see myself having to buy a new one anytime soon."
4.0,"I don't know much about CAT this or CAT that, but I have this cable going from a network printer to my Lynksys Wireless Router. We have a few Pcs and laptop connected to the network and are able to use the printer from all but one of those devices.<br /><br />I've used several Belkin products and haven't really been disappointed with any."
4.0,Love my kindle... only down fall is the camera..the pictures it takes are just plain terrible!I love everything reeks about it.
4.0,"laptop is great, but trackpad is not fun."
4.0,"So far so good charger arrived on time, in working and in great condition."
4.0,Not a bad computer for the price. The zoom on this thing goes crazy but I've noticed that most PCs do.
4.0,Be sure your tablet is Bluetooth enabled otherwise there is no usb to connect the keyboard.  The case is nice and strong.
4.0,Seems to have helped with my computer emeory issues. Eazy install.
4.0,"Good case. I think I've had this for about two years now. It is starting to tear but not too much. Once you leave it on for years, it's tricky to figure out how to remove it. From beneath, my tablet looks like new even after years of use."
4.0,Small but cheap. I went overboard installing an Arctic cooler for the CPU. Hardly any room for two hard drives. Works though.
4.0,"I use for my 8-inch AT&T Trek tablet. I wanted protection in my pocketbook, but I didn't want weight. I did cut off the handles, which for my purposes were unnecessary. It's light weight, and I can even stick a small Bluetooth keyboard in the case as well."
4.0,"Sound quality is great, came with an extra set of cloth ear pads which I liked. Comfortable and relatively light. The only reason i do not rate it as a 5 is i don't like the control for volume. Having an adjustment for each speaker is nice but it takes me quite a bit of tinkering to find where i want it and since there are adjustments on both sides i tend to bump them and my sound gets out of whack. All things considered, 4.7/10"
4.0,Clear case not an exact fit.
4.0,It's ok
4.0,"cord is a little short, but works great"
4.0,It oorked
4.0,"I am charging an iphone 5s with an apple adapter and it takes several hours to get a full charge. I am very disappointed in this charger.  Great customer service. They reached out to me and after expressing the issue I had with it not charging right, offered to replace it no problem. I am impressed with the service and feel better about trying another product."
4.0,I like the older version ... The book index was much easier to control.  Very nice new features.
4.0,good product
4.0,Very Stylish and extremely durable/ portable
4.0,Seems to function great. The only thing we have is that occasionally it needs to be power cycled.
4.0,"A very good laptop for the money.  I was debating between this one and the slightly more expensive, larger one with a touch screen and a better processor.  I went with this one because it was more portable and had the SSD.  Sure, I could have easily swapped out the HDD for and SSD, but I honestly didn't want to deal with it.<br /><br />I'm going to be an architecture student, and so far, this laptop has performed admirably with the necessary programs: Sketchup, Revit, CAD.  I'm also a bit of a gamer and this laptop has been able to handle everything save for the most recent games like Witcher III.<br /><br />By biggest gripe is the touch pad.  It feels loose and sticky.  I'm also not a huge fan of the key layout, but I'm just used to the very intuitive Lenovo layout.  Storage is skimpy, but I've heard that there is room for additional storage in the laptop which I may utilize at a later date.<br /><br />Overall, very happy with the purchase."
4.0,"This item was exactly what I was looking for.  It fits very snugly into two empty 5.25 bays and allows you to mount 3-4 hard drives in the space instead.  The mounts are excellent quality, and made of metal and not plastic.  The filter for the fan is also high quality.  There is also an included mount for solid state drives.  My only gripe with this product was the low quality fan that came with it.  It wasn't a huge deal because it can be easily replaced with an adequate fan (I replaced it with a [[ASIN:B007IE5XVM Silent Wings 2 - Geh&auml;usel&uuml;fter - 80 mm]] which I also recommend).  All things said, if you're looking to convert two 5.25in bays to 3.5in hard drive bays, this is a great item to do it."
4.0,Does the job
4.0,"Excellent little disk, but a little expensive."
4.0,Lights up my pc and monitor beautifully. Very bright. The adhesive that comes pre-applied is not the best and will start peeling off on the end where the cable comes from.
4.0,Great product
4.0,"First off, it caused the mousepad to malfunction when connected, then died completely within the week. -amendment:the fantastic and attentive customer service team rectified my issue immediately and satisfactorily."
4.0,Great product for the price
4.0,"Like another reviewer wrote, it is just ok and The track pad is very low quality. Buy a mouse.<br />Otherwise, it's a nice little lightweight computer for the price.<br />I will be exchanging mine though, it has a default in the screen display that makes it look like someone keyed the screen"
4.0,good
4.0,works good.
4.0,"I love the product, but only four stars because the first one I ordered didn't last much more than a year. The plastic on the left hand side underneath the ports broke in half at some point. The laptop didn't have any major drop or anything. Not sure if it was something I did or the case itself just weakened since that piece of the plastic is very very thin. Once it's on your laptop, it's great. Rubber feet are also very good. Doesn't slide on the surface at all."
4.0,It worked perfectly for what we needed.
4.0,It's just a keyboard and it works as expected.
4.0,Works great except you have to tap the screen a couple times before it registers a request
4.0,"Good product, great for powering extra case fans. Great budget item!"
4.0,"As expected, it works well"
4.0,"An update on an already excellent keyboard.  The only gripe I have is the keys are a little stiff, but I'm sure they'll soften up after years of reliable use."
4.0,"Great speeds,  no problems at all so far."
4.0,Did some adjustments to fit my iPad and it works great.
4.0,Works well.  The ASUS has a few glitches in the firmware but otherwise works well.
4.0,"Worked good, happy with this product"
4.0,Pretty and genuine
4.0,"Came super early!!! Awesome. Just try to make sure when you place it on your Samsung, you place it in a lint free area and don't peel it to reapply it because it will make matters worst. I tried to reapply it to get rid of one lint and position it correctly on the tablet and well... it is what it is. The bubbles don't bother me."
4.0,Bought this for my 13&#34; Macbook Air. It fits good but the zipper is a little tight around the top corners when zipped shut. idk if it's just because it's new and needs to be broken in.
4.0,"Really enjoying this system for what i bought it for, Basically email, social media, streaming Netflix to my TV.  I am NOT using it for any real business applications.  It seems lightning fast, simple and easy to use for what I am doing with it.  I did notice that on some TV shows that had a lot of dark clothing and backgrounds that the Black looked a little weird.  A backlit keyboard would be nice, but I knew it didn't have one going into the purchase so I can't ding it for not having one.  I would absolutely recommend, in fact I already have recommended it to some friends, and bought a second unit for my girlfriend."
4.0,Good!
4.0,I hate you can not get all the apps out there you can even just for android. No disney no genie go for my dish. Great tablet my kids both love them except they can not get certain things like games mom has on her phone that they are not allowed to touch.
4.0,Not extremely impressed but quite a good value for the cost. Touch is a bit sluggish. Wish that Swype was included in the keyboard. But overall a good purchase.
4.0,"This thing is incredible.  A little heavy for long term holding, but the quality of the device is unmistakable.  I really like the newer Remix 1.5 OS (operating system) and I have been able to use it for supplementing my work laptop.  Now my laptop stays in it's docking station and I take the tablet everywhere I need to go."
4.0,"Great price and good for kids. Only complaint is about the charging port. On this model, the charging port is very flimsy and breaks easily, so be very careful when plugging in the charger."
4.0,Showed up in excellent condition
4.0,Works great. Wanted a small form factor for that USB port in the car. Needs a small lanyard to aid in keeping track of it givenmits diminutive size.
4.0,this laptop cooling pad works fine. not to noisy. I gave it 4 stars because I do not like the blue light.
4.0,[[VIDEOID:682c4e951ac761397955cf9c3176d1a6]] I go over the specifications of the keyboard as well as my overall opinion of it.
4.0,This memory card is as described. My only complaint is the time it took to receive it. I was impatient and ran out and bought one for me to start on.
4.0,Good for an inexpensive mouse
4.0,Once I plugged it in to charge the battery for a full day it worked fine.  It's not very accurate though.  The time drifts a few seconds per day.
4.0,"excellent tool. gave it to my daughter ,a nd my grandson said it is terrific."
4.0,/drool amazing with Elite:Dangerous.
4.0,"I do like the keyboard.  It's very comfortable.  The mouse is great.  I enjoy the wireless capabilities on both, it works well for me.  I did expect the keyboard to be quieter.  I have to type extremely slow for it to be &#34;quiet&#34;, and I'm a fast typer.  Overall, I'm happy with my purchase, I just wish it was truly quiet."
4.0,"I made the move from onboard audio to a discrete card, mostly due to the fact that the audio I was experiencing was sub par.  I had gotten used to onboard audio, as my old audio card died some time back and it was easier just to connect the motherboard audio rather than get a new card.  However, I kept my eye on the industry.  When I finally decided on this card, it was from an informed perspective.<br /><br />The features in this card are more than enough for casual to hard-core gamers, and for low- to mid-range audiophiles.  High-end audiophiles will want the next card up, which comes with a discrete secondary card for additional functions and features.  This card produces excellent sound quality for the price, with crisp highs and deep lows.  Positional audio is also relatively good through headphones, though nothing beats a true 5.1 or 7.1 setup for positioning in gaming.<br />The Controller knob is probably not necessary.  I've got a pair of Sennheiser cans with built-in volume control, so the knob is redundant unless I want to switch between headphones and speakers, but I don't use a speaker setup.  I've also read some reviews of how the volume unit diminishes the quality of the sound as well, as is likely to happen anytime you have to go through more connections, so unless you truly need it ... don't bother.  Just tap right into the back of the card, and leave the controller in the box.  It might make a useful part for mods and customizations.<br />I have no drawbacks to complain about ... this card exceeds my (admittedly not terribly high) expectations, delivers great sound quality, and has worked from the get go.  DO REMEMBER to disable your onboard audio prior to installation, otherwise your software might not natively choose the correct audio output."
4.0,"Most problem-free card-reader I have ever used. Works plug-and-play on all my platforms, even with oddly-formatted SD stuff being plugged into it.<br />So, why'd I dock the star? It only reads from SD or microSD at once. Which means that if you want SD to work, nothing gets to be plugged into the microSD slot, and vice versa. But I can't complain much: it's trouble-free otherwise."
4.0,"It ended up being thinner than I expected, but I love the design and it works just the same."
4.0,"First experience with a Kindle, better than I thought."
4.0,"This is, as the name suggests, a Basic no-frills four port USB 2.0 HUB, at a very good price. It is well constructed, and functions well. It lacks a separate power source, which may affect your charging time for phones, tablets etc. depending on your computer, but for additional ports for keyboards mice etc., it's fine. It has a single &#34;on&#34; light when plugged in to the vomputer, but not individual lights  for each device you plug in. It comes with a permanently attached cable with a standard USB plug to plug in to a port on the computer, and four (4) ports for plugging addition devices into the hub. The whole thing seems solidly built, the cable is firmly attached, and the ports feel snug and not loose for avery thing I plugged into it.<br /><br />Pros: Well built, does it's job, and is affordable.<br /><br />Cons: There is no external power supply, so that might be an issue for some uses, like charging phones etc.  But also means you don't have to find somewhere to plug in another popwer brick, There is only one power light, so no indicators for separate devices being plugged in. And finally, the permanently attached USB cable is short, and you can't replace it if damaged. You'll have to buy an extension cord if you need a longer one. On the other  hand, you can't misplace the cable either.<br /><br />A basic (as the name suggests) but good solid affordable product."
4.0,Work fine
4.0,"This is a decent laptop fan. The build quality is basically feels really flimsy and not all that great, but it looks cool and I like the blue LED accent. There's 2 rotary dials in the back, one for the top two fans, and the other for the bottom two. However, if either dial is cranked all the way, all 4 fans will turn on and light up. I prefer to run fans like this at full power, so I don't mind the wonky power dials. The fans are powered by a full sized USB cable, which is included. Bonus - there's a USB port on the back so I don't lose a port just because of these fans. They function quietly and give decent air flow. There's two feet that angle the fans and my laptop, but the angle feels far too extreme to be of use to me. I think the price is a touch too high for what it is. I was given this free in exchange for an honest review."
4.0,good product
4.0,It fits the bill.
4.0,"Does what it should do. Packs a lot of features and reasonable screen quality in a very attractive price. Not very fast but hey, what do you expect for 40 bucks."
4.0,Good for my old MBP15&#34; but not with the Case.
4.0,Package arrived quickly. Heatsinks were easy to install. Great product.
4.0,my daugther is so happy with her neuTab!!!
4.0,Its ok. Works fine but its ripping in the usually place near micro usb port. You get what you pay for but it still works so no complaints. Going on several months now and I do not have any problem with any of them that I bought (bought several) on how its functioning.
4.0,"Good Bags, the screen cleaner is unnecessary and just adds to the cost."
4.0,really a wonderful monitor.  great color resolution and easy to adjust as well as turn on and off.  highly recommended.
4.0,Product seems to be working properly.. the only bad part was the delivery time. :S
4.0,Very pleased with this product.
4.0,"A necessary feature that I really miss is backlight on keyboard side (4 stars coz of that),  usually a dark room and different keyboard layout are not a good combination. I have to have some light in order to use it for typing.<br /><br />+ Air mouse function works great tho.<br /><br />- Another thing that I notice is that if you are using the Air Mouse mode and KODI on an android box, the center &#34;OK&#34; button won't work sometimes, having to disable it and use arrow keys instead."
4.0,good
4.0,"Purchased this tablet as a gift and works as advertised. For the price, it has many useful features. Very happy to have purchased this as a gift."
4.0,"Fits macbook 13&#34; nicely. Have to get used to the grip surface as typing is not as easy. Also, keep in my the piece muffles the speaker as most of the sound comes out of the spaces in the keyboard. However, the protection is the most important part, so it's a very good product."
4.0,"It definitely fit my laptop, an HP Pavilion g7 2220us, and was pretty easy to install. I just followed a video on youtube and it took about 20-30 minutes. However, I noticed that this screen was not as glossy as the OEM and that the colors were not as bright and vivid. It sort of looks like a hybrid half glossy, half matte, if that's even a thing. Either way, it was worth the money I saved. I don't know what the OEM cost of the screen is but this one is on par with other replacement screens I've seen online."
4.0,I purchased this product for a discounted price in order to give an honest review.  I have a 2015 Macbook Pro and it works with it.  It easily connects ethernet cables to my usb port!  My Macbook doesn't have an ethernet port so this product is very handy!  I definitely recommend it.
4.0,Good deal. Had to push a little on the patch ends to make connectivity but besides that they work just fine.
4.0,Bought for portable DVD player for outside use. So-So Sound. Just watched a movie in Hotel Room and wow like a different speaker. Suprisingly Crisp clear acoustics. Had to lower a bit as to not disturb the neighbors. 50 Shades of Yay.
4.0,"Nice sticker, but the price is a little bit too high."
4.0,Fit well no complaints.
4.0,Little hard to put together but works great
4.0,"Works as advertised, but don't get this type of device if you're hoping to capture signatures."
4.0,nice inexpensive functional part.
4.0,Good
4.0,"Works well, is about the size of your hand, if not smaller. Works well but I wouldn't use it to play games."
4.0,Extremely easy to install on top of my flat screen monitor.  SW install was automatic and fast (I have Windows 7).  When I launched Skype - it automatically found the camera/mic unit and helped me do a simple set up (volume and image check).  Ready to go in about 15 min total.
4.0,its very big for my spigen case so i had to shave some of the plastic
4.0,arrived as described
4.0,Excellent read speeds -- 90.11MB/s Seq but not so good write speeds 17.38 MB/s - benched with Crystaldiskmark in a USB3.0 adapter which does a fair assessment of SD and microsd card speeds...<br /><br />What this means is I would not slap this in a Hero 4 and roll the dice as the write speeds are too slow for that.  Still not bad for my Galaxy S5 or Note 4.  Will need to pick up faster 64GB cards for the Hero 4 cam though.<br /><br />Would have been more impressed with 80MB/s read and 30MB/s write but still an OK card.
4.0,Easy to install
4.0,great price
4.0,Great PC for a starter.  Very satisfied with the shipping and simplicity of startup!  You may want to upgrade the graphics card to the most out of current games as the 6670 does not get you too far past med on most games.
4.0,My son said they are good. Not even close to his turtle beach set but well worth the money. Very pleased.
4.0,Did the job!
4.0,This DVI to DVI cord was what I needed. Replaced my old cord that has had a lot of use. The High Resolution and Gold Plated was an added benefit.Works as intended with no flaws.
4.0,It works as advertising.
4.0,"Not a really great laptop but it is what I expected from the specs. I had to disable the tap-to-click function on the track pad because I couldn't adjust to it, or it to me. That leaves &#34;press fairly hard in a corner&#34; as the only way to click, which is not great. Windows 10 installed a few days after I purchased it and seems to be the antidote to Windows 8, which was annoying for those few days I had it. It's light and it has a very decent battery. I took it to a coffee house and it worked well there.  The screen is a little narrow-angle for a laptop. The degree of it is that if you are looking at say, a cat picture from reddit, the detail will go away if you don't look straight at the screen and it might not appear as fluffy as it should. In the same conditions or worse, an iPad will still be clear. You will be able to read text if the designer provides decent contrast, though. On a desktop computer, or the sort of large laptop that you sort of really settle in with, this is not a problem because you'll establish a comfy position in your seat and optimize everything and leave it that way. On this type of computer you will tend not to optimize everything. When you're looking at a picture critically, you'll have to fuss with the orientation of the screen and maybe get out of that comfy slouchy position you're in.   A little off topic but after I got Win10 I tried the new Edge browser. You will find (late summer 2015) that lots of websites don't like Edge or can't figure out which browser it is. So I installed Chrome, which is an ironic outcome if you think about it."
4.0,works great.
4.0,Works great for power and data. Only issues is that they are not as sturdy as I would have expected and one broke quickly.
4.0,It is attractive and lightweight but shows wear after some use.
4.0,It works some what.  I do not like that I needed to connected each drive when needed.  I prefer the original iOmega
4.0,"Works great, as expected. Not the fastest connection but that could be due to my service/computer."
4.0,very nice but breaks easely
4.0,"Love the bag. Exactly as described. Perfect format, looks good.<br />The only small little down side is the fabric underneath the shoulder straps is rough on the skin if you are wearing tank tops."
4.0,"Like, this item."
4.0,It's a jump drive and does what it should do.
4.0,"Works as advertised - solid product, great price."
4.0,"Just a little bit hard to get it on with no bubbles. but Overall , it works fine."
